date,close,trend,segment_id,is_reversal_window,reversal_segment_id,factor_id,factor_name,factor_value,open_interest,oi_change_rate,signal,position_scale,is_effective_signal
2024-05-22,107605.50174858124,up_trend,18.0,1,18.0,41,oi_change_rate,1.3200841628799265,286518.0,1.3200841628799265,0,1.0,0
2024-05-23,107398.06329002036,up_trend,18.0,1,18.0,41,oi_change_rate,-1.2889242560676817,282825.0,-1.2889242560676817,1,0.7,1
2024-05-24,108631.95809717664,down_trend,19.0,1,18.0,41,oi_change_rate,0.7495801290550693,284945.0,0.7495801290550693,0,1.0,0
2024-05-27,107409.3226333718,down_trend,19.0,1,18.0,41,oi_change_rate,2.2007755882714206,291216.0,2.2007755882714206,0,1.0,0
2024-05-28,106390.44154823724,down_trend,19.0,1,18.0,41,oi_change_rate,0.516455139827482,292720.0,0.516455139827482,0,1.0,0
2024-05-29,106498.4946395742,down_trend,19.0,0,,41,oi_change_rate,-0.7713856244875649,290462.0,-0.7713856244875649,1,0.7,0
2024-05-30,107309.425429094,down_trend,19.0,0,,41,oi_change_rate,-0.048543355068821396,290321.0,-0.048543355068821396,1,0.7,0
2024-05-31,106385.67814739914,down_trend,19.0,0,,41,oi_change_rate,0.1470785785389276,290748.0,0.1470785785389276,0,1.0,0
2024-06-03,104232.8337393877,down_trend,19.0,0,,41,oi_change_rate,1.361316328917138,294706.0,1.361316328917138,0,1.0,0
2024-06-04,103412.69271330288,down_trend,19.0,0,,41,oi_change_rate,1.353552353871316,298695.0,1.353552353871316,0,1.0,0
2024-06-05,101569.71591077892,down_trend,19.0,0,,41,oi_change_rate,1.4188386146403522,302933.0,1.4188386146403522,0,1.0,0
2024-06-06,102776.45074497032,down_trend,19.0,0,,41,oi_change_rate,-2.094192445194152,296589.0,-2.094192445194152,1,0.7,0
2024-06-07,101793.61103041032,down_trend,19.0,0,,41,oi_change_rate,-0.19252231202101225,296018.0,-0.19252231202101225,1,0.7,0
2024-06-11,98999.5912910619,down_trend,19.0,0,,41,oi_change_rate,1.706652973805647,301070.0,1.706652973805647,0,1.0,0
2024-06-12,100810.13358861522,down_trend,19.0,0,,41,oi_change_rate,-0.5955425648520277,299277.0,-0.5955425648520277,1,0.7,0
2024-06-13,99983.95861495976,down_trend,19.0,0,,41,oi_change_rate,-1.8698396468823197,293681.0,-1.8698396468823197,1,0.7,0
2024-06-14,99202.29528514858,down_trend,19.0,0,,41,oi_change_rate,0.002724044115894457,293689.0,0.002724044115894457,0,1.0,0
2024-06-17,98055.2021260008,down_trend,19.0,0,,41,oi_change_rate,0.4511575169652251,295014.0,0.4511575169652251,0,1.0,0
2024-06-18,95666.7365480961,down_trend,19.0,0,,41,oi_change_rate,4.126244856176317,307187.0,4.126244856176317,0,1.0,0
2024-06-19,96543.7685351904,down_trend,19.0,1,19.0,41,oi_change_rate,-1.6468795880033984,302128.0,-1.6468795880033984,1,0.7,1
2024-06-20,96998.08930509764,down_trend,19.0,1,19.0,41,oi_change_rate,-1.8144627442673305,296646.0,-1.8144627442673305,1,0.7,1
2024-06-21,95060.393532734,down_trend,19.0,1,19.0,41,oi_change_rate,0.45407657612103314,297993.0,0.45407657612103314,0,1.0,0
2024-06-24,91948.8888557649,down_trend,19.0,1,19.0,41,oi_change_rate,1.3097623098529159,301896.0,1.3097623098529159,0,1.0,0
2024-06-25,93841.7255895294,no_trend,,1,19.0,41,oi_change_rate,0.9543021437846145,304777.0,0.9543021437846145,0,1.0,0
2024-06-26,96328.86233091856,down_trend,20.0,1,19.0,41,oi_change_rate,0.5925643995445851,306583.0,0.5925643995445851,0,1.0,0
2024-06-27,94033.78991117267,down_trend,20.0,0,,41,oi_change_rate,0.0626257815991102,306775.0,0.0626257815991102,0,1.0,0
2024-06-28,93965.4685533976,down_trend,20.0,0,,41,oi_change_rate,-0.0003259718034390025,306774.0,-0.0003259718034390025,1,0.7,0
2024-07-01,95330.22169759596,down_trend,20.0,0,,41,oi_change_rate,1.071798783469264,310062.0,1.071798783469264,0,1.0,0
2024-07-02,93892.09412168562,down_trend,20.0,0,,41,oi_change_rate,1.4680934780785777,314614.0,1.4680934780785777,0,1.0,0
2024-07-03,94441.91970724764,down_trend,20.0,0,,41,oi_change_rate,0.9293928432936869,317538.0,0.9293928432936869,0,1.0,0
2024-07-04,93916.61552046314,down_trend,20.0,0,,41,oi_change_rate,1.2877198949417077,321627.0,1.2877198949417077,0,1.0,0
2024-07-05,93859.09037257273,down_trend,20.0,0,,41,oi_change_rate,-2.536478591660526,313469.0,-2.536478591660526,1,0.7,0
2024-07-08,93611.61847839072,down_trend,20.0,0,,41,oi_change_rate,1.4639406129473727,318058.0,1.4639406129473727,0,1.0,0
2024-07-09,94102.88008367294,down_trend,20.0,0,,41,oi_change_rate,-1.4010023329078345,313602.0,-1.4010023329078345,1,0.7,0
2024-07-10,91838.23794473428,down_trend,20.0,0,,41,oi_change_rate,0.4878795415845562,315132.0,0.4878795415845562,0,1.0,0
2024-07-11,92544.64830948108,down_trend,20.0,0,,41,oi_change_rate,-3.6578322734600106,303605.0,-3.6578322734600106,1,0.7,0
2024-07-12,91385.49271301736,down_trend,20.0,0,,41,oi_change_rate,0.27733403600072465,304447.0,0.27733403600072465,0,1.0,0
2024-07-15,88166.13063927906,down_trend,20.0,0,,41,oi_change_rate,3.8450042207674904,316153.0,3.8450042207674904,0,1.0,0
2024-07-16,88992.0108321151,down_trend,20.0,0,,41,oi_change_rate,-1.769712765654604,310558.0,-1.769712765654604,1,0.7,0
2024-07-17,87128.4008517974,down_trend,20.0,0,,41,oi_change_rate,1.613225226849735,315568.0,1.613225226849735,0,1.0,0
2024-07-18,88207.13889411473,down_trend,20.0,0,,41,oi_change_rate,-0.6195178218323785,313613.0,-0.6195178218323785,1,0.7,0
2024-07-19,89977.9163766626,down_trend,20.0,0,,41,oi_change_rate,-0.1272268687841384,313214.0,-0.1272268687841384,1,0.7,0
2024-07-22,89225.08093057314,down_trend,20.0,0,,41,oi_change_rate,-0.5861806943495501,311378.0,-0.5861806943495501,1,0.7,0
2024-07-23,88205.38816388269,down_trend,20.0,0,,41,oi_change_rate,-1.9076492237730347,305438.0,-1.9076492237730347,1,0.7,0
2024-07-24,87285.20844771303,down_trend,20.0,0,,41,oi_change_rate,-0.4128497436468285,304177.0,-0.4128497436468285,1,0.7,0
2024-07-25,87413.79357554523,down_trend,20.0,0,,41,oi_change_rate,-0.34650877614020786,303123.0,-0.34650877614020786,1,0.7,0
2024-07-26,86317.62945678916,down_trend,20.0,0,,41,oi_change_rate,1.3727100879840857,307284.0,1.3727100879840857,0,1.0,0
2024-07-29,83851.54340221778,down_trend,20.0,0,,41,oi_change_rate,3.9191757462152275,319327.0,3.9191757462152275,0,1.0,0
2024-07-30,81552.9701772335,down_trend,20.0,0,,41,oi_change_rate,2.234386694516906,326462.0,2.234386694516906,0,1.0,0
2024-07-31,83106.77145835893,down_trend,20.0,0,,41,oi_change_rate,-2.7491714196445525,317487.0,-2.7491714196445525,1,0.7,0
2024-08-01,81290.29307634766,down_trend,20.0,0,,41,oi_change_rate,4.000163786233768,330187.0,4.000163786233768,0,1.0,0
2024-08-02,81532.35371007798,down_trend,20.0,0,,41,oi_change_rate,-2.6872650952339128,321314.0,-2.6872650952339128,1,0.7,0
2024-08-05,82017.50417081594,down_trend,20.0,0,,41,oi_change_rate,-3.741511418736812,309292.0,-3.741511418736812,1,0.7,0
2024-08-06,81851.07164513272,down_trend,20.0,0,,41,oi_change_rate,-2.9570761610387595,300146.0,-2.9570761610387595,1,0.7,0
2024-08-07,80870.83524348213,down_trend,20.0,0,,41,oi_change_rate,1.0191706702738001,303205.0,1.0191706702738001,0,1.0,0
2024-08-08,79120.8357783956,down_trend,20.0,0,,41,oi_change_rate,2.8521957091736616,311853.0,2.8521957091736616,0,1.0,0
2024-08-09,78185.68052222083,down_trend,20.0,0,,41,oi_change_rate,0.6041307923925696,313737.0,0.6041307923925696,0,1.0,0
2024-08-12,76617.80835070353,down_trend,20.0,1,20.0,41,oi_change_rate,2.9113556896381363,322871.0,2.9113556896381363,0,1.0,0
2024-08-13,77594.22204229198,down_trend,20.0,1,20.0,41,oi_change_rate,-1.3098110390837208,318642.0,-1.3098110390837208,1,0.7,1
2024-08-14,74068.38924703021,down_trend,20.0,1,20.0,41,oi_change_rate,3.0601741138958456,328393.0,3.0601741138958456,0,1.0,0
2024-08-15,73109.08419046688,up_trend,21.0,1,20.0,41,oi_change_rate,-0.287764964539439,327448.0,-0.287764964539439,1,0.7,1
2024-08-16,73644.1083135831,up_trend,21.0,1,21.0,41,oi_change_rate,-0.7811927389997801,324890.0,-0.7811927389997801,1,0.7,1
2024-08-19,74049.11801897691,up_trend,21.0,1,21.0,41,oi_change_rate,1.5017390501400474,329769.0,1.5017390501400474,0,1.0,0
2024-08-20,75685.96489642184,up_trend,21.0,1,21.0,41,oi_change_rate,0.638628858382686,331875.0,0.638628858382686,0,1.0,0
2024-08-21,78538.71756378718,up_trend,21.0,1,21.0,41,oi_change_rate,-0.04429378531073447,331728.0,-0.04429378531073447,1,0.7,1
2024-08-22,76187.72383019413,no_trend,,1,21.0,41,oi_change_rate,-0.6912289586649303,329435.0,-0.6912289586649303,0,1.0,0
2024-08-23,74170.68976556571,up_trend,22.0,1,21.0,41,oi_change_rate,-0.4413617253782992,327981.0,-0.4413617253782992,1,0.7,1
2024-08-26,75149.43115224813,up_trend,22.0,0,,41,oi_change_rate,1.1945813934343759,331899.0,1.1945813934343759,0,1.0,0
2024-08-27,76908.09248468594,up_trend,22.0,1,22.0,41,oi_change_rate,0.8809909038593066,334823.0,0.8809909038593066,0,1.0,0
2024-08-28,76577.4677293547,up_trend,22.0,1,22.0,41,oi_change_rate,1.851425977307413,341022.0,1.851425977307413,0,1.0,0
2024-08-29,77635.60654948912,up_trend,22.0,1,22.0,41,oi_change_rate,3.603286591480902,353310.0,3.603286591480902,0,1.0,0
2024-08-30,79670.3611412982,down_trend,23.0,1,22.0,41,oi_change_rate,0.011887577481531799,353352.0,0.011887577481531799,0,1.0,0
2024-09-02,76063.51256469205,down_trend,23.0,1,23.0,41,oi_change_rate,-0.03962054834838914,353212.0,-0.03962054834838914,1,0.7,1
2024-09-03,75779.22014440736,down_trend,23.0,1,23.0,41,oi_change_rate,1.359806575088049,358015.0,1.359806575088049,0,1.0,0
2024-09-04,74464.83057311413,down_trend,23.0,1,23.0,41,oi_change_rate,0.7049983939220423,360539.0,0.7049983939220423,0,1.0,0
2024-09-05,71637.97283115204,up_trend,24.0,1,23.0,41,oi_change_rate,3.8647691373194024,374473.0,3.8647691373194024,0,1.0,0
2024-09-06,71962.1838062655,up_trend,24.0,1,24.0,41,oi_change_rate,-0.48014142541651866,372675.0,-0.48014142541651866,1,0.7,1
2024-09-09,73952.7171518374,up_trend,24.0,1,24.0,41,oi_change_rate,0.48245790568189445,374473.0,0.48245790568189445,0,1.0,0
2024-09-10,72964.25940309594,up_trend,24.0,1,24.0,41,oi_change_rate,2.7985996320161934,384953.0,2.7985996320161934,0,1.0,0
2024-09-11,79206.53066241814,down_trend,25.0,1,24.0,41,oi_change_rate,7.776533758666643,414889.0,7.776533758666643,0,1.0,0
2024-09-12,77773.4806643206,down_trend,25.0,1,24.0,41,oi_change_rate,-0.4133635743536223,413174.0,-0.4133635743536223,1,0.7,1
2024-09-13,78366.63193556007,down_trend,25.0,1,24.0,41,oi_change_rate,-1.6259493578976412,406456.0,-1.6259493578976412,1,0.7,1
2024-09-18,76354.11342567294,down_trend,25.0,1,25.0,41,oi_change_rate,-0.9555769874229928,402572.0,-0.9555769874229928,1,0.7,1
2024-09-19,76761.51736972705,down_trend,25.0,1,25.0,41,oi_change_rate,0.10631638564033265,403000.0,0.10631638564033265,0,1.0,0
2024-09-20,76442.39275010422,down_trend,25.0,1,25.0,41,oi_change_rate,-0.5650124069478908,400723.0,-0.5650124069478908,1,0.7,1
2024-09-23,75969.96293712065,up_trend,26.0,1,25.0,41,oi_change_rate,-0.21511118653034642,399861.0,-0.21511118653034642,1,0.7,1
2024-09-24,77762.78708639389,up_trend,26.0,1,25.0,41,oi_change_rate,4.76315519643076,418907.0,4.76315519643076,0,1.0,0
2024-09-25,77032.46679007604,up_trend,26.0,1,26.0,41,oi_change_rate,2.520368482741993,429465.0,2.520368482741993,0,1.0,0
2024-09-26,78419.59841170204,up_trend,26.0,1,26.0,41,oi_change_rate,-0.9556075582410675,425361.0,-0.9556075582410675,1,0.7,1
2024-09-27,78405.63276464526,up_trend,26.0,1,26.0,41,oi_change_rate,0.7863908538864635,428706.0,0.7863908538864635,0,1.0,0
2024-09-30,81153.9695800031,down_trend,27.0,1,26.0,41,oi_change_rate,2.612979524429329,439908.0,2.612979524429329,0,1.0,0
2024-10-08,78417.5237747879,down_trend,27.0,1,26.0,41,oi_change_rate,0.9683842985351483,444168.0,0.9683842985351483,0,1.0,0
2024-10-09,78291.12084694221,down_trend,27.0,1,26.0,41,oi_change_rate,-0.049080528088471034,443950.0,-0.049080528088471034,1,0.7,1
2024-10-10,75780.37389367344,down_trend,27.0,0,,41,oi_change_rate,2.0301835792318954,452963.0,2.0301835792318954,0,1.0,0
2024-10-11,76262.85881030119,down_trend,27.0,0,,41,oi_change_rate,-2.0244479129641935,443793.0,-2.0244479129641935,1,0.7,0
2024-10-14,75536.2676969018,down_trend,27.0,1,27.0,41,oi_change_rate,5.188454977883833,466819.0,5.188454977883833,0,1.0,0
2024-10-15,76020.27350814737,down_trend,27.0,1,27.0,41,oi_change_rate,-2.6384958624220523,454502.0,-2.6384958624220523,1,0.7,1
2024-10-16,73657.42126601438,down_trend,27.0,1,27.0,41,oi_change_rate,1.7542277041685186,462475.0,1.7542277041685186,0,1.0,0
2024-10-17,71155.55012631086,up_trend,28.0,1,27.0,41,oi_change_rate,0.2300664900805449,463539.0,0.2300664900805449,0,1.0,0
2024-10-18,73344.36546078001,up_trend,28.0,1,27.0,41,oi_change_rate,-0.9735966121512969,459026.0,-0.9735966121512969,1,0.7,1
2024-10-21,71836.71817991731,up_trend,28.0,1,27.0,41,oi_change_rate,2.103584546409136,468682.0,2.103584546409136,0,1.0,0
2024-10-22,73184.4530845545,up_trend,28.0,0,,41,oi_change_rate,0.9735812341843724,473245.0,0.9735812341843724,0,1.0,0
2024-10-23,74712.96420826833,up_trend,28.0,0,,41,oi_change_rate,-0.7040750562604993,469913.0,-0.7040750562604993,1,0.7,0
2024-10-24,73931.34627080701,up_trend,28.0,0,,41,oi_change_rate,-1.3293950156731138,463666.0,-1.3293950156731138,1,0.7,0
2024-10-25,74447.44709765095,up_trend,28.0,0,,41,oi_change_rate,-1.1273200967938128,458439.0,-1.1273200967938128,1,0.7,0
2024-10-28,76418.08107386471,up_trend,28.0,0,,41,oi_change_rate,-4.4162909351080515,438193.0,-4.4162909351080515,1,0.7,0
2024-10-29,74929.00073954444,up_trend,28.0,0,,41,oi_change_rate,-0.9452455881312571,434051.0,-0.9452455881312571,1,0.7,0
2024-10-30,73953.90311256953,up_trend,28.0,0,,41,oi_change_rate,-3.391076163860929,419332.0,-3.391076163860929,1,0.7,0
2024-10-31,75302.39799934936,up_trend,28.0,0,,41,oi_change_rate,-3.9737010292560546,402669.0,-3.9737010292560546,1,0.7,0
2024-11-01,76922.33542754776,up_trend,28.0,0,,41,oi_change_rate,-1.5742458446018939,396330.0,-1.5742458446018939,1,0.7,0
2024-11-04,77707.3874380655,up_trend,28.0,0,,41,oi_change_rate,0.47258597633285393,398203.0,0.47258597633285393,0,1.0,0
2024-11-05,77801.46195448568,up_trend,28.0,0,,41,oi_change_rate,-0.12104378922308472,397721.0,-0.12104378922308472,1,0.7,0
2024-11-06,76414.65845473445,up_trend,28.0,0,,41,oi_change_rate,-3.1248035683305635,385293.0,-3.1248035683305635,1,0.7,0
2024-11-07,77375.34409743991,up_trend,28.0,0,,41,oi_change_rate,1.430599569678141,390805.0,1.430599569678141,0,1.0,0
2024-11-08,76955.62128058964,up_trend,28.0,1,28.0,41,oi_change_rate,0.0557822955182252,391023.0,0.0557822955182252,0,1.0,0
2024-11-11,81441.7980761562,up_trend,28.0,1,28.0,41,oi_change_rate,15.437710825194426,451388.0,15.437710825194426,0,1.0,0
2024-11-12,81585.02886396984,up_trend,28.0,1,28.0,41,oi_change_rate,3.4243267432895865,466845.0,3.4243267432895865,0,1.0,0
2024-11-13,86234.36081249446,up_trend,28.0,1,28.0,41,oi_change_rate,11.06512868296758,518502.0,11.06512868296758,0,1.0,0
2024-11-14,81229.98394945613,no_trend,,1,28.0,41,oi_change_rate,-5.674423628067008,489080.0,-5.674423628067008,0,1.0,0
2024-11-15,78861.7496137252,no_trend,,1,28.0,41,oi_change_rate,-3.1332297374662628,473756.0,-3.1332297374662628,0,1.0,0
2024-11-18,81313.84528807279,no_trend,,0,,41,oi_change_rate,0.7098590835788887,477119.0,0.7098590835788887,0,1.0,0
2024-11-19,82945.16938798178,no_trend,,0,,41,oi_change_rate,3.782284922629365,495165.0,3.782284922629365,0,1.0,0
2024-11-20,83069.64961439381,down_trend,29.0,0,,41,oi_change_rate,0.9748265729605283,499992.0,0.9748265729605283,0,1.0,0
2024-11-21,82417.07326905093,down_trend,29.0,0,,41,oi_change_rate,-0.7696123137970208,496144.0,-0.7696123137970208,1,0.7,0
2024-11-22,80013.17702836446,down_trend,29.0,0,,41,oi_change_rate,-1.8393853397400757,487018.0,-1.8393853397400757,1,0.7,0
2024-11-25,80946.69230163954,down_trend,29.0,0,,41,oi_change_rate,-0.8385727016249912,482934.0,-0.8385727016249912,1,0.7,0
2024-11-26,79392.31455064192,down_trend,29.0,0,,41,oi_change_rate,-0.13376569054984738,482288.0,-0.13376569054984738,1,0.7,0
2024-11-27,79372.12796872055,down_trend,29.0,0,,41,oi_change_rate,-2.1060030521182367,472131.0,-2.1060030521182367,1,0.7,0
2024-11-28,79245.5717853403,down_trend,29.0,0,,41,oi_change_rate,-0.686250214453192,468891.0,-0.686250214453192,1,0.7,0
2024-11-29,79659.99598412053,down_trend,29.0,0,,41,oi_change_rate,1.9644224350648658,478102.0,1.9644224350648658,0,1.0,0
2024-12-02,79418.401502977,down_trend,29.0,0,,41,oi_change_rate,-0.3028642423583252,476654.0,-0.3028642423583252,1,0.7,0
2024-12-03,79033.94033072949,down_trend,29.0,0,,41,oi_change_rate,-1.4612276410142366,469689.0,-1.4612276410142366,1,0.7,0
2024-12-04,77482.60954650804,down_trend,29.0,0,,41,oi_change_rate,-2.629186546842698,457340.0,-2.629186546842698,1,0.7,0
2024-12-05,77805.58865865498,down_trend,29.0,0,,41,oi_change_rate,-2.0214719902042244,448095.0,-2.0214719902042244,1,0.7,0
2024-12-06,78072.82889918346,down_trend,29.0,0,,41,oi_change_rate,-1.5813610953034511,441009.0,-1.5813610953034511,1,0.7,0
2024-12-09,78242.17250435396,down_trend,29.0,0,,41,oi_change_rate,-2.089980023083429,431792.0,-2.089980023083429,1,0.7,0
2024-12-10,78292.41853809658,down_trend,29.0,0,,41,oi_change_rate,0.02246451995405195,431889.0,0.02246451995405195,0,1.0,0
2024-12-11,78438.40527279452,down_trend,29.0,0,,41,oi_change_rate,-0.4769744077760721,429829.0,-0.4769744077760721,1,0.7,0
2024-12-12,78831.43105109982,down_trend,29.0,0,,41,oi_change_rate,-1.7537206656600648,422291.0,-1.7537206656600648,1,0.7,0
2024-12-13,77574.58825446153,down_trend,29.0,0,,41,oi_change_rate,-2.617626234042402,411237.0,-2.617626234042402,1,0.7,0
2024-12-16,77589.47237802156,down_trend,29.0,1,29.0,41,oi_change_rate,-2.017571376116449,402940.0,-2.017571376116449,1,0.7,1
2024-12-17,76758.36463191843,down_trend,29.0,1,29.0,41,oi_change_rate,-2.7339057924256713,391924.0,-2.7339057924256713,1,0.7,1
2024-12-18,76074.4258131385,down_trend,29.0,1,29.0,41,oi_change_rate,-0.5455139261693593,389786.0,-0.5455139261693593,1,0.7,1
2024-12-19,75646.59865128386,up_trend,30.0,1,29.0,41,oi_change_rate,-4.091732386488997,373837.0,-4.091732386488997,1,0.7,1
2024-12-20,76834.7565027762,up_trend,30.0,1,29.0,41,oi_change_rate,-1.6239698050219749,367766.0,-1.6239698050219749,1,0.7,1
2024-12-23,76341.99427686159,up_trend,30.0,1,29.0,41,oi_change_rate,-0.1318773350445664,367281.0,-0.1318773350445664,1,0.7,1
2024-12-24,77258.71487875807,up_trend,30.0,0,,41,oi_change_rate,0.7413941913684617,370004.0,0.7413941913684617,0,1.0,0
2024-12-25,76704.42082085463,up_trend,30.0,0,,41,oi_change_rate,-0.8229640760640425,366959.0,-0.8229640760640425,1,0.7,0
2024-12-26,76699.10754414125,up_trend,30.0,0,,41,oi_change_rate,-1.5312337345589015,361340.0,-1.5312337345589015,1,0.7,0
2024-12-27,75807.53043463978,up_trend,30.0,0,,41,oi_change_rate,1.0934300105164112,365291.0,1.0934300105164112,0,1.0,0
2024-12-30,77402.32441373424,up_trend,30.0,0,,41,oi_change_rate,2.6113427377077456,374830.0,2.6113427377077456,0,1.0,0
2024-12-31,76258.52010231103,up_trend,30.0,0,,41,oi_change_rate,0.4452685217298509,376499.0,0.4452685217298509,0,1.0,0
2025-01-02,77011.20558874552,up_trend,30.0,0,,41,oi_change_rate,-3.391244067049315,363731.0,-3.391244067049315,1,0.7,0
2025-01-03,75787.7645076761,up_trend,30.0,0,,41,oi_change_rate,-2.741036645213083,353761.0,-2.741036645213083,1,0.7,0
2025-01-06,77081.17974621737,up_trend,30.0,0,,41,oi_change_rate,-2.738289410081948,344074.0,-2.738289410081948,1,0.7,0
2025-01-07,78238.59709504947,up_trend,30.0,0,,41,oi_change_rate,7.411777698983359,369576.0,7.411777698983359,0,1.0,0
2025-01-08,76677.90832608871,up_trend,30.0,0,,41,oi_change_rate,-2.5810658700781435,360037.0,-2.5810658700781435,1,0.7,0
2025-01-09,77701.35477379091,up_trend,30.0,0,,41,oi_change_rate,-0.35440801917580694,358761.0,-0.35440801917580694,1,0.7,0
2025-01-10,77406.66711529455,up_trend,30.0,0,,41,oi_change_rate,-0.5903651734720329,356643.0,-0.5903651734720329,1,0.7,0
2025-01-13,78216.98265171045,up_trend,30.0,0,,41,oi_change_rate,0.6118162980908078,358825.0,0.6118162980908078,0,1.0,0
2025-01-14,78628.28548595963,up_trend,30.0,0,,41,oi_change_rate,5.666271859541559,379157.0,5.666271859541559,0,1.0,0
2025-01-15,79763.03859380224,up_trend,30.0,1,30.0,41,oi_change_rate,8.063150620982865,409729.0,8.063150620982865,0,1.0,0
2025-01-16,79447.37810758078,up_trend,30.0,1,30.0,41,oi_change_rate,-2.053064342528842,401317.0,-2.053064342528842,1,0.7,1
2025-01-17,80329.66888668691,up_trend,30.0,1,30.0,41,oi_change_rate,2.851112711397723,412759.0,2.851112711397723,0,1.0,0
2025-01-20,80380.96737600217,down_trend,31.0,1,30.0,41,oi_change_rate,1.018512013063313,416963.0,1.018512013063313,0,1.0,0
2025-01-21,78269.97830043916,down_trend,31.0,1,30.0,41,oi_change_rate,-2.629489906778299,405999.0,-2.629489906778299,1,0.7,1
2025-01-22,78915.04334667012,down_trend,31.0,1,30.0,41,oi_change_rate,-2.1803009367018147,397147.0,-2.1803009367018147,1,0.7,1
2025-01-23,79341.34431291292,down_trend,31.0,0,,41,oi_change_rate,-0.8372214822219481,393822.0,-0.8372214822219481,1,0.7,0
2025-01-24,79363.83698994215,down_trend,31.0,0,,41,oi_change_rate,-2.5498829420398046,383780.0,-2.5498829420398046,1,0.7,0
2025-01-27,79427.6032237804,down_trend,31.0,0,,41,oi_change_rate,-1.2627025900255355,378934.0,-1.2627025900255355,1,0.7,0
2025-02-05,78024.63140996407,down_trend,31.0,0,,41,oi_change_rate,1.2627528804488382,383719.0,1.2627528804488382,0,1.0,0
2025-02-06,77450.23287346536,down_trend,31.0,0,,41,oi_change_rate,2.2516476901065623,392359.0,2.2516476901065623,0,1.0,0
2025-02-07,77712.90959194045,down_trend,31.0,0,,41,oi_change_rate,-2.7018623250645453,381758.0,-2.7018623250645453,1,0.7,0
2025-02-10,78516.0869336697,down_trend,31.0,0,,41,oi_change_rate,-0.3242892093944331,380520.0,-0.3242892093944331,1,0.7,0
2025-02-11,77248.3300129702,down_trend,31.0,0,,41,oi_change_rate,1.3087354146956796,385500.0,1.3087354146956796,0,1.0,0
2025-02-12,77472.97311735935,down_trend,31.0,0,,41,oi_change_rate,0.026459143968871595,385602.0,0.026459143968871595,0,1.0,0
2025-02-13,77282.54287120473,down_trend,31.0,0,,41,oi_change_rate,0.6428908563752262,388081.0,0.6428908563752262,0,1.0,0
2025-02-14,76778.3945553336,down_trend,31.0,0,,41,oi_change_rate,1.3927504825023642,393486.0,1.3927504825023642,0,1.0,0
2025-02-17,77152.29209240971,down_trend,31.0,0,,41,oi_change_rate,-2.1284111760011792,385111.0,-2.1284111760011792,1,0.7,0
2025-02-18,77069.38997247192,down_trend,31.0,0,,41,oi_change_rate,-0.48453562739054457,383245.0,-0.48453562739054457,1,0.7,0
2025-02-19,77313.01845608462,down_trend,31.0,0,,41,oi_change_rate,-0.7804407102506229,380254.0,-0.7804407102506229,1,0.7,0
2025-02-20,77216.24467162298,down_trend,31.0,0,,41,oi_change_rate,-1.1665886486401196,375818.0,-1.1665886486401196,1,0.7,0
2025-02-21,76708.1847371373,down_trend,31.0,0,,41,oi_change_rate,3.422933441186957,388682.0,3.422933441186957,0,1.0,0
2025-02-24,76851.0123250986,down_trend,31.0,0,,41,oi_change_rate,0.009519350008490232,388719.0,0.009519350008490232,0,1.0,0
2025-02-25,76777.67336116197,down_trend,31.0,0,,41,oi_change_rate,-3.366699338082265,375632.0,-3.366699338082265,1,0.7,0
2025-02-26,76178.82043329345,down_trend,31.0,0,,41,oi_change_rate,3.687119308259147,389482.0,3.687119308259147,0,1.0,0
2025-02-27,76335.32661723981,down_trend,31.0,0,,41,oi_change_rate,-1.1646237823570793,384946.0,-1.1646237823570793,1,0.7,0
2025-02-28,75445.06941462003,down_trend,31.0,0,,41,oi_change_rate,4.038488515272272,400492.0,4.038488515272272,0,1.0,0
2025-03-03,75680.27852450938,down_trend,31.0,0,,41,oi_change_rate,-2.1935519311247167,391707.0,-2.1935519311247167,1,0.7,0
2025-03-04,75527.12004578476,down_trend,31.0,0,,41,oi_change_rate,-0.971389329269071,387902.0,-0.971389329269071,1,0.7,0
2025-03-05,75599.01703994264,down_trend,31.0,0,,41,oi_change_rate,-2.2062273460822577,379344.0,-2.2062273460822577,1,0.7,0
2025-03-06,77013.02660503009,down_trend,31.0,0,,41,oi_change_rate,-2.144755156269771,371208.0,-2.144755156269771,1,0.7,0
2025-03-07,76397.8622895749,down_trend,31.0,0,,41,oi_change_rate,0.7214284174910024,373886.0,0.7214284174910024,0,1.0,0
2025-03-10,76014.01416184894,down_trend,31.0,0,,41,oi_change_rate,-0.3950401994190743,372409.0,-0.3950401994190743,1,0.7,0
2025-03-11,76210.66910874125,down_trend,31.0,0,,41,oi_change_rate,-0.012889054775797578,372361.0,-0.012889054775797578,1,0.7,0
2025-03-12,75867.29421672014,down_trend,31.0,0,,41,oi_change_rate,0.13615819057312661,372868.0,0.13615819057312661,0,1.0,0
2025-03-13,75593.69962979163,down_trend,31.0,0,,41,oi_change_rate,0.5514015683834494,374924.0,0.5514015683834494,0,1.0,0
2025-03-14,75804.69022146142,down_trend,31.0,0,,41,oi_change_rate,-0.27845643383725766,373880.0,-0.27845643383725766,1,0.7,0
2025-03-17,76478.7458593696,down_trend,31.0,0,,41,oi_change_rate,0.930244998395207,377358.0,0.930244998395207,0,1.0,0
2025-03-18,75675.40676742094,down_trend,31.0,0,,41,oi_change_rate,1.2788916625591613,382184.0,1.2788916625591613,0,1.0,0
