date,open,close,high,low,volume,total_turnover,open_interest,speculation,threshold,realtime_trend,realtime_position,realtime_segment_id,trend,segment_id,is_reversal_window,reversal_segment_id,reversal_trend,is_uptrend_reversal_window,is_downtrend_reversal_window,factor_id,factor_name,factor_value,ret_3,ret_5,realtime_trend_age,close_rank_20,close_rank_60,oi_ret_3,volume_mad_score,close_location,volume_to_open_interest,price_efficiency_5,price_efficiency_low_rank_20,push_failure_score,signal,position_scale,is_effective_signal
2024-04-12,111446.38132746854,112326.96831629968,113452.48547924764,110579.1135112808,141616.0,15918747000.0,271717.0,-0.6516419142583596,0.04,up_trend,1.0,18.0,down_trend,15.0,1,14.0,up_trend,1,0,45,uptrend_push_failure,1.6417060427593575,-0.015782401155306602,0.003980756351825265,8,0.4,0.6666666666666666,-0.04175238298074824,-3.6109930906180785,0.6082939572406426,0.5211893256586816,0.007637831697328732,0.85,1.6417060427593575,0,1.0,0
2024-04-15,113492.94853625944,111994.24171471068,114072.5014447835,111691.21482074032,114618.0,12887195700.0,271626.0,-0.8628212601064965,0.04,up_trend,1.0,18.0,down_trend,15.0,0,,,0,0,45,uptrend_push_failure,1.8727465686361415,-0.03427536318582225,-0.013254091873752039,9,0.35,0.6333333333333333,-0.03968065735227988,-6.0176470414255885,0.1272534313638586,0.4219699145148108,0.031410039952710495,0.65,1.8727465686361415,0,1.0,0
2024-04-16,111542.55499029584,108422.30803054072,111906.8730518144,107150.293341955,189137.0,20646250550.0,268363.0,-0.34986892145068,0.04,down_trend,-1.0,19.0,down_trend,15.0,1,15.0,down_trend,0,1,45,uptrend_push_failure,1.132577867674728,-0.03726037565230489,-0.0499953370900893,1,0.2,0.55,-0.028415333512141316,-0.23304226453000107,0.26742213232527184,0.7047804652653309,0.07093746145655072,0.19999999999999996,1.132577867674728,0,1.0,0
2024-04-17,108626.63500067031,109690.96668846378,110230.28121898732,108334.65825302013,105630.0,11545719750.0,263032.0,-0.9123332759449364,0.04,down_trend,-1.0,19.0,down_trend,15.0,1,15.0,down_trend,0,1,45,uptrend_push_failure,0.5845051680666706,-0.023467219558647945,-0.05413646857971932,2,0.3,0.5666666666666667,-0.03248538570487369,-4.370544765225688,0.7154948319333294,0.40158611879923356,0.13480662315119504,0.0,0.5845051680666706,0,1.0,0
2024-04-18,109961.63267709209,108732.46567048231,112098.9220854639,108583.99042710144,145279.0,16001045500.0,262602.0,-0.5919835464165415,0.04,down_trend,-1.0,19.0,down_trend,15.0,1,15.0,down_trend,0,1,45,uptrend_push_failure,1.6577587111750425,-0.029124497780316894,-0.03450632018908939,3,0.3,0.55,-0.03378654213014265,-1.769515347004665,0.042241288824957444,0.5532288406028896,0.06237259820273578,0.4,1.6577587111750425,0,1.0,0
2024-04-19,108502.29160486502,107978.62317880044,110785.44395978808,106466.75370715576,183740.0,19886701150.0,264043.0,-0.362590253827565,0.04,down_trend,-1.0,19.0,up_trend,16.0,1,15.0,down_trend,0,1,45,uptrend_push_failure,1.3209827928934161,-0.004092191540649548,-0.038711497360587654,4,0.1,0.4666666666666667,-0.016228572974583244,0.08423485922356176,0.35007592191247416,0.695871505777468,0.055630237822910884,0.55,1.3209827928934161,0,1.0,0
2024-04-22,108885.70142111808,108951.95362671532,110587.14026430927,108055.49939171388,153670.0,16777675950.0,266274.0,-0.5497184077390225,0.04,down_trend,-1.0,19.0,up_trend,16.0,1,15.0,down_trend,0,1,45,uptrend_push_failure,1.6958999202037655,-0.006737228087772773,-0.027164683124915934,5,0.4,0.55,0.012250156026256676,-0.7185441067411962,0.3541000797962345,0.5771122978585967,0.04707001258803843,0.65,1.6958999202037655,0,1.0,0
2024-04-23,109253.476525989,109475.849038121,110871.80903107209,107542.47195044332,156706.0,17099540100.0,265418.0,-0.5269345033989934,0.04,down_trend,-1.0,19.0,up_trend,16.0,1,15.0,down_trend,0,1,45,uptrend_push_failure,1.7692906753339166,0.00683681146247106,0.009717013285527099,6,0.45,0.55,0.010666363767603215,-0.1673722671533318,0.5807093246660834,0.5904121046801649,0.016458018405281428,0.9,1.7692906753339166,0,1.0,0
2024-04-24,110012.53579914192,110654.33733416622,112298.312709888,109638.2487417129,195371.0,21616883650.0,268944.0,-0.3196028644074781,0.04,down_trend,-1.0,19.0,up_trend,16.0,1,16.0,up_trend,1,0,45,uptrend_push_failure,2.457109885796411,0.02478003586816535,0.008782588710686934,7,0.55,0.5666666666666667,0.018391210820153603,0.8469816567914557,0.3819790067493726,0.7264374739722768,0.012089944455456473,0.95,2.457109885796411,0,1.0,0
2024-04-25,110795.79801787336,109968.80324208087,112897.68177105926,108804.65377906871,172538.0,19142989750.0,266002.0,-0.4328863254841859,0.04,down_trend,-1.0,19.0,up_trend,16.0,1,16.0,up_trend,1,0,45,uptrend_push_failure,2.163058541223278,0.009333009473601717,0.011370454665723617,8,0.5,0.55,-0.0010220262558391369,0.389924369104008,0.2844225510527242,0.6486342207953324,0.01752984085819827,0.85,2.163058541223278,0,1.0,0
2024-04-26,110161.21719455309,110328.255441008,111070.18634352676,109224.51698045492,106644.0,11709355350.0,261900.0,-0.8984665669693278,0.04,down_trend,-1.0,19.0,up_trend,16.0,1,16.0,up_trend,1,0,45,uptrend_push_failure,1.351984731048427,0.007786250669681305,0.02176016134524006,9,0.5,0.55,-0.013343190239860192,-1.8402431648794735,0.5980152689515729,0.4071935853379152,0.05343935201528798,0.44999999999999996,1.351984731048427,0,1.0,0
2024-04-29,110022.24727589048,115988.79717510032,117202.94439725316,109803.69319048928,316938.0,36140303900.0,289851.0,0.0893391733119337,0.04,up_trend,1.0,20.0,down_trend,17.0,1,16.0,up_trend,1,0,45,uptrend_push_failure,5.093921276752555,0.04820832124116836,0.06458666700456073,1,1.0,0.85,0.0748638183491277,2.6262058871858427,0.8359094470204025,1.093451462993055,0.059066789144687395,0.35,5.093921276752555,0,1.0,0
2024-04-30,116209.49391119456,111891.1974591796,117228.68398979784,111025.19832363048,263989.0,29930444750.0,276761.0,-0.0472468822514201,0.04,up_trend,1.0,20.0,down_trend,17.0,1,16.0,up_trend,1,0,45,uptrend_push_failure,4.185397389087495,0.017481268872835187,0.022062842556421325,2,0.6,0.6,0.03965049031256562,2.420726328126688,0.1395987968944812,0.9538518794194268,0.023130260612213852,0.75,4.185397389087495,0,1.0,0
2024-05-06,112558.68449525732,112887.53718943716,113401.03635445592,111367.18985734948,127555.0,14303701700.0,281666.0,-0.7921743276892471,0.04,up_trend,1.0,20.0,down_trend,17.0,1,16.0,up_trend,1,0,45,uptrend_push_failure,3.3490169906477916,0.023196974684310145,0.020181765207511804,3,0.8,0.7,0.07275922030869175,-1.1563753099631038,0.7475231460440521,0.4528590600214438,0.04456522346390984,0.5,3.3490169906477916,0,1.0,0
2024-05-07,113336.86950141432,114318.34383848505,115545.7823202726,112970.19044394308,164516.0,18758519250.0,287478.0,-0.5581385056570991,0.04,up_trend,1.0,20.0,down_trend,17.0,0,,,0,0,45,uptrend_push_failure,3.7072266637226363,-0.01440185067264299,0.03955249550937889,4,0.9,0.7833333333333333,-0.00822066226982976,0.002337640893875901,0.5234344023724834,0.5722733565698941,0.06911468978120805,0.15000000000000002,3.7072266637226363,0,1.0,0
2024-05-08,114402.62654410844,112538.33345414254,114791.1904365789,111913.52591131664,128730.0,14509048250.0,289713.0,-0.8111735901045476,0.04,up_trend,1.0,20.0,down_trend,17.0,0,,,0,0,45,uptrend_push_failure,3.4645492077542794,0.0057836184584496575,0.020031840477313212,5,0.65,0.6333333333333333,0.04573645991310116,-1.5119350631709185,0.2171231348688784,0.444336291433246,0.045082611669415386,0.5,3.4645492077542794,0,1.0,0
2024-05-09,112954.55063609374,112270.01049632629,113937.18479255593,110679.07659555745,149845.0,16787686900.0,293436.0,-0.6720581310624723,0.04,up_trend,1.0,20.0,down_trend,17.0,0,,,0,0,45,uptrend_push_failure,2.1384754273675215,-0.005470282269287252,-0.03206160223525756,6,0.55,0.5833333333333334,0.04093758574607165,-0.22340001103479395,0.48829989815392905,0.5106564974986028,0.06278506665891445,0.25,2.1384754273675215,0,1.0,0
2024-05-10,112406.33111582728,109118.61716716952,112994.91157943272,107862.32238097726,229342.0,25155168050.0,298966.0,-0.2651155153015043,0.04,down_trend,-1.0,21.0,down_trend,17.0,1,17.0,down_trend,0,1,45,uptrend_push_failure,2.509621520759154,-0.04548462212382964,-0.024779253015158598,1,0.2,0.38333333333333336,0.03918351898002648,1.1528396204139635,0.24476823248786642,0.7671173310677468,0.032301777070619014,0.65,2.509621520759154,0,1.0,0
2024-05-13,108462.4105757916,107885.71704728328,109295.71310772588,106760.4280804778,147177.0,15823412900.0,302623.0,-0.7208518623105886,0.04,down_trend,-1.0,21.0,down_trend,17.0,1,17.0,down_trend,0,1,45,uptrend_push_failure,1.3157840035232078,-0.041342503163645294,-0.04430799242045913,2,0.0,0.25,0.04359702862097059,-0.3331458875484969,0.4438510679120465,0.48633778661899457,0.09110538732449094,0.050000000000000044,1.3157840035232078,0,1.0,0
2024-05-14,107759.88963517376,106029.6258325672,109674.97649968066,105062.07239650538,246187.0,26260994350.0,302378.0,-0.2055864805793865,0.04,down_trend,-1.0,21.0,down_trend,17.0,1,17.0,down_trend,0,1,45,uptrend_push_failure,1.7915229773035843,-0.05558371853865007,-0.07250558158565157,3,0.0,0.16666666666666666,0.030018332767690836,1.4932013804547026,0.2097493063850611,0.8141696816567343,0.08905463224583812,0.09999999999999998,1.7915229773035843,0,1.0,0
2024-05-15,105907.30922286578,103961.9134405348,106782.06945780088,102693.17970167336,211536.0,22021008300.0,303976.0,-0.3625535541535523,0.04,down_trend,-1.0,21.0,up_trend,18.0,1,17.0,down_trend,0,1,45,uptrend_push_failure,1.452173167764768,-0.047257781123954845,-0.07620887701435963,4,0.0,0.15,0.016618896370930614,0.6854295144177609,0.31028807684534476,0.6958970445035134,0.10951171242397031,0.050000000000000044,1.452173167764768,0,1.0,0
2024-05-16,104632.07462127612,105075.7146305242,105877.07871424452,104176.4875858286,114509.0,11943265050.0,298301.0,-0.9574496213195955,0.04,down_trend,-1.0,21.0,up_trend,18.0,1,17.0,down_trend,0,1,45,uptrend_push_failure,0.77684043207709,-0.026046102242871738,-0.06408029921790637,5,0.05,0.15,-0.014384762552108299,-1.2797373121704805,0.5287732187179098,0.3838706541379345,0.1669320082875642,0.0,0.77684043207709,0,1.0,0
2024-05-17,105705.11878055987,107457.99077577224,108237.92284231549,105595.50962140696,164003.0,17432102700.0,285986.0,-0.5560581382329437,0.04,down_trend,-1.0,21.0,up_trend,18.0,1,17.0,down_trend,0,1,45,uptrend_push_failure,1.2742135817278344,0.013471375872443403,-0.015218543219377545,6,0.15,0.21666666666666667,-0.055735031763360254,0.11621829258951775,0.704840991419545,0.5734651346569413,0.026537870045894932,0.8,1.2742135817278344,0,1.0,0
2024-05-20,108360.0470525537,107028.24148611155,109396.00686839664,106586.10302324452,144655.0,15505217050.0,285093.0,-0.6784638458096975,0.04,down_trend,-1.0,21.0,up_trend,18.0,0,,,0,0,45,uptrend_push_failure,1.9426499669624464,0.029494724982439546,-0.007947998906990827,7,0.15,0.16666666666666666,-0.0641333080925861,-0.2689506033151338,0.1573500330375536,0.5073958322371998,0.015664296791612707,0.95,1.9426499669624464,0,1.0,0
2024-05-21,107288.68315355608,107784.02408189964,110317.5741583449,106908.19578597735,216645.0,23336365150.0,282785.0,-0.2664268223760658,0.04,down_trend,-1.0,21.0,up_trend,18.0,1,18.0,up_trend,1,0,45,uptrend_push_failure,2.186398919802442,0.02577483732467223,0.016546302371214905,8,0.25,0.21666666666666667,-0.05341615224764773,1.5731475672850026,0.2568879720188087,0.7661120639354987,0.021597757234388087,0.8,2.186398919802442,0,1.0,0
2024-05-22,108035.25704791736,107605.50174858124,108990.46655412606,106958.03619279624,107426.0,11529194900.0,286518.0,-0.9809991229685386,0.04,down_trend,-1.0,21.0,up_trend,18.0,1,18.0,up_trend,1,0,45,uptrend_push_failure,1.0314328460625006,0.001372731536706251,0.03504733789004888,9,0.25,0.2,0.0018585028336168818,-1.026490386757664,0.3185671539374992,0.37493630417635193,0.09347544502802882,0.09999999999999998,1.0314328460625006,0,1.0,0
2024-05-23,106690.81250830556,107398.06329002036,107730.8135515502,104860.10127503025,147474.0,15612800950.0,282825.0,-0.6511764427566882,0.04,down_trend,-1.0,21.0,up_trend,18.0,1,18.0,up_trend,1,0,45,uptrend_push_failure,0.9159120906164872,0.0034553665347925033,0.0221016689504534,10,0.2,0.16666666666666666,-0.00798711101617755,-0.13427614371476515,0.8840879093835129,0.5214319809069212,0.04238648521713647,0.6,0.9159120906164872,0,1.0,0
2024-05-24,107616.91013104268,108631.95809717664,109005.71945569852,107045.1815124692,149784.0,16127909250.0,284945.0,-0.6431019228891484,0.04,up_trend,1.0,22.0,down_trend,19.0,1,18.0,up_trend,1,0,45,uptrend_push_failure,1.44064224684488,0.007866973074160732,0.010924895514323074,1,0.45,0.3333333333333333,0.0076092875916931035,-0.0825863563606705,0.8093577531551199,0.5256593377669375,0.02078322352406658,0.8,1.44064224684488,0,1.0,0
2024-05-27,108816.04008401888,107409.3226333718,109644.18764221948,106775.03836829487,123486.0,13287398900.0,291216.0,-0.8579374705496736,0.04,up_trend,1.0,22.0,down_trend,19.0,1,18.0,up_trend,1,0,45,uptrend_push_failure,2.5075552111870447,-0.0018231327582841628,0.0035605662764224277,2,0.25,0.15,0.01626389846167342,-0.6958188618890448,0.22107050017976826,0.4240357672655349,0.008396853641340992,1.0,2.5075552111870447,0,1.0,0
2024-05-28,108350.36915969764,106390.44154823724,108903.37456139448,106103.75736396422,138938.0,14852977250.0,292720.0,-0.7451887302525706,0.04,up_trend,1.0,22.0,down_trend,19.0,1,18.0,up_trend,1,0,45,uptrend_push_failure,2.3196261426648763,-0.00938212208782685,-0.012929397891133565,3,0.15,0.06666666666666667,0.0343881888984221,-0.20381559577576797,0.10240120847098876,0.47464471166985517,0.027240160004409285,0.65,2.3196261426648763,0,1.0,0
2024-05-29,106261.33265760232,106498.4946395742,107176.67889958322,105189.10171863851,115465.0,12184466800.0,290462.0,-0.9225053050497848,0.04,up_trend,1.0,22.0,down_trend,19.0,0,,,0,0,45,uptrend_push_failure,1.6976667778514771,-0.019639372197396532,-0.010287644135460128,4,0.2,0.06666666666666667,0.019176579596644316,-1.1173538966794418,0.6587884654186495,0.39752187893769236,0.02587944131012878,0.75,1.6976667778514771,0,1.0,0
2024-05-30,107360.86381460197,107309.425429094,109019.01547922188,106326.96418388496,163722.0,17504636000.0,290321.0,-0.572817339845857,0.04,up_trend,1.0,22.0,down_trend,19.0,0,,,0,0,45,uptrend_push_failure,2.499110023958512,-0.0009300608348382644,-0.0008253208504049869,5,0.3,0.11666666666666667,-0.003078052494105421,0.6844822885470307,0.36494893203217327,0.5639344036428643,0.0014635050549738349,1.0,2.499110023958512,0,1.0,0
2024-05-31,107415.06046271612,106385.67814739914,108479.57331975564,105692.24210558367,127926.0,13609549900.0,290748.0,-0.8210049408723694,0.04,up_trend,1.0,22.0,down_trend,19.0,0,,,0,0,45,uptrend_push_failure,1.6850709211077868,-4.477282703951868e-05,-0.020677892483242255,6,0.15,0.05,-0.006759608097659964,-0.7772498824207025,0.2487813569803788,0.4399892690577407,0.04699635636006534,0.35,1.6850709211077868,0,1.0,0
2024-06-03,105538.55901520638,104232.8337393877,105967.89000699564,102581.52712513915,178597.0,18520627200.0,294706.0,-0.5008463782353193,0.0396366856511353,down_trend,-1.0,23.0,down_trend,19.0,0,,,0,0,45,uptrend_push_failure,1.9209024698591208,-0.021274111975518872,-0.029573679603460912,1,0.05,0.016666666666666666,0.014505490438567747,1.293759187627134,0.48763427661457814,0.6060175225478952,0.048800040433028276,0.35,1.9209024698591208,0,1.0,0
2024-06-04,104073.5865619386,103412.69271330288,104799.34987339372,103009.2855527396,102601.0,10573518950.0,298695.0,-1.0685753066008827,0.04,down_trend,-1.0,23.0,down_trend,19.0,0,,,0,0,45,uptrend_push_failure,1.9126063397049744,-0.036313051721313494,-0.027988875613268793,2,0.0,0.0,0.028435778504801945,-1.592671112381508,0.22535903090670376,0.343497547665679,0.08148202455439345,0.25,1.9126063397049744,0,1.0,0
2024-06-05,103293.20404106656,101569.71591077892,103871.82714702576,100988.2331278831,158386.0,16032092200.0,302933.0,-0.6484765673101991,0.04,down_trend,-1.0,23.0,down_trend,19.0,0,,,0,0,45,uptrend_push_failure,2.589427496044905,-0.045268896344746956,-0.0462802666411003,3,0.0,0.0,0.04105474633276707,0.8931557108116551,0.20165209770711967,0.5228416844648817,0.08851678819080246,0.25,2.589427496044905,0,1.0,0
2024-06-06,101854.4819833244,102776.45074497032,102932.73623506977,101058.13831856356,123616.0,12522344400.0,296589.0,-0.8751673555463821,0.04,down_trend,-1.0,23.0,down_trend,19.0,0,,,0,0,45,uptrend_push_failure,0.9228030476379622,-0.013972401422557068,-0.04224209258411227,4,0.05,0.016666666666666666,0.006369092806041365,-0.8018933162739751,0.9166298603432138,0.416792261344824,0.10135047240995723,0.09999999999999998,0.9228030476379622,0,1.0,0
2024-06-07,103524.9017051289,101793.61103041032,103980.75464113928,101531.75779083213,124830.0,12690450850.0,296018.0,-0.8634674516230092,0.04,down_trend,-1.0,23.0,down_trend,19.0,0,,,0,0,45,uptrend_push_failure,1.663051585926667,-0.015656508310650352,-0.04316433562256794,5,0.05,0.016666666666666666,-0.009002722592779122,-0.3410315155138775,0.10692265265484224,0.4216973292164666,0.10235857007387099,0.09999999999999998,1.663051585926667,0,1.0,0
2024-06-11,101367.88475338146,98999.5912910619,101940.06773455068,98657.59988800951,144329.0,14335969350.0,301070.0,-0.7352473800619684,0.039149531310611,down_trend,-1.0,23.0,down_trend,19.0,0,,,0,0,45,uptrend_push_failure,2.07711552347409,-0.025304044583275953,-0.050207235672114936,6,0.0,0.0,-0.006168863095100008,0.9687123489822512,0.10418728196004894,0.4793868535556515,0.10473219133925714,0.09999999999999998,2.07711552347409,0,1.0,0
2024-06-12,99215.40800255188,100810.13358861522,100874.321949231,97266.90414610796,216374.0,21241878000.0,299277.0,-0.3243611740522253,0.04,down_trend,-1.0,23.0,down_trend,19.0,0,,,0,0,45,uptrend_push_failure,1.7291613607941496,-0.01913198152010842,-0.02516672814915366,7,0.05,0.016666666666666666,0.009022223901657966,2.9277785950186757,0.9822065632208697,0.7229890703261527,0.03480927884262555,0.6,1.7291613607941496,0,1.0,0
2024-06-13,100585.37226746247,99983.95861495976,101440.12585459382,98419.87096817304,186720.0,18533787600.0,293681.0,-0.4528839757112751,0.04,down_trend,-1.0,23.0,down_trend,19.0,0,,,0,0,45,uptrend_push_failure,1.6212666262648479,-0.01777766204708009,-0.015612501045214389,8,0.05,0.016666666666666666,-0.007926119036447687,1.356530941811321,0.5178661091879824,0.6357918966497662,0.02455599249924811,0.75,1.6212666262648479,0,1.0,0
2024-06-14,99740.46534930164,99202.29528514858,100469.67169301271,98719.27748130551,119723.0,11796920950.0,293689.0,-0.897340643179363,0.04,down_trend,-1.0,23.0,down_trend,19.0,0,,,0,0,45,uptrend_push_failure,1.0740519874823158,0.0020475235447257045,-0.03477601565256094,9,0.05,0.016666666666666666,-0.02482141153129369,-0.8776381875811766,0.2759480125176842,0.40765231248020867,0.08530802987717456,0.30000000000000004,1.0740519874823158,0,1.0,0
2024-06-17,98732.98736955838,98055.2021260008,99197.59315424607,97885.08390251844,131025.0,12818387050.0,295014.0,-0.811634668152631,0.04,down_trend,-1.0,23.0,down_trend,19.0,0,,,0,0,45,uptrend_push_failure,1.1703870290754594,-0.027327921951345813,-0.03672537860252045,10,0.0,0.0,-0.014346753091048825,-0.17538920933091237,0.12961297092454063,0.4441314649474262,0.08269033270783414,0.30000000000000004,1.1703870290754594,0,1.0,0
2024-06-18,98664.62534356548,95666.7365480961,99093.4248653208,95608.16584864298,204462.0,19657315450.0,307187.0,-0.4070745435243151,0.036966331556781,down_trend,-1.0,23.0,down_trend,19.0,0,,,0,0,45,uptrend_push_failure,3.3007332913179765,-0.043179147201896306,-0.03366533840697483,11,0.0,0.0,0.04496253842024345,1.9119249455519962,0.016805264450316548,0.6655945726869952,0.05057934632950562,0.4,3.3007332913179765,0,1.0,0
2024-06-19,96175.83179297597,96543.7685351904,97093.41816328133,95369.32901459734,141536.0,13496932400.0,302128.0,-0.7582966669533059,0.04,down_trend,-1.0,23.0,down_trend,19.0,1,19.0,down_trend,0,1,45,uptrend_push_failure,1.1002871620057602,-0.026799044743032185,-0.0423207955544922,12,0.05,0.016666666666666666,0.028329384319556894,0.13888399119592157,0.68119419549129,0.46846369750569294,0.09033954131307666,0.19999999999999996,1.1002871620057602,0,1.0,0
2024-06-20,96783.99786075651,96998.08930509764,97477.56352124795,96086.99394829864,111314.0,10675498250.0,296646.0,-0.9801844721755484,0.04,down_trend,-1.0,23.0,down_trend,19.0,1,19.0,down_trend,0,1,45,uptrend_push_failure,0.8948041906550367,-0.010780792838964048,-0.02986348361501423,13,0.1,0.03333333333333333,0.005516695869291155,-1.2020835562158085,0.6551958093449632,0.37524187078200955,0.07958462511866891,0.44999999999999996,0.8948041906550367,0,1.0,0
2024-06-21,97305.5433015629,95060.393532734,98054.15890480723,94790.11415033384,180653.0,17251072500.0,297993.0,-0.5004919321428314,0.04,down_trend,-1.0,23.0,down_trend,19.0,1,19.0,down_trend,0,1,45,uptrend_push_failure,1.9552575399210061,-0.006338075670191401,-0.04175207580136153,14,0.0,0.0,-0.030386686373137906,1.689994564281082,0.08280504794848083,0.6062323611628461,0.06887140719653218,0.44999999999999996,1.9552575399210061,0,1.0,0
2024-06-24,94703.11204225777,91948.8888557649,95129.36846848056,91255.73343750206,217524.0,20037996500.0,301896.0,-0.3277733979358986,0.04,down_trend,-1.0,23.0,down_trend,19.0,1,19.0,down_trend,0,1,45,uptrend_push_failure,1.928903800395917,-0.047593746848100804,-0.06227424081375399,15,0.0,0.0,-0.0007681814345410487,1.3771388469010757,0.17894184989538123,0.7205262739486445,0.08642882718554769,0.25,1.928903800395917,0,1.0,0
2024-06-25,92091.01051198169,93841.7255895294,94431.17491345956,89969.85777430602,287986.0,26178884600.0,304777.0,-0.0566684938044319,0.04,down_trend,-1.0,23.0,no_trend,,1,19.0,down_trend,0,1,45,uptrend_push_failure,2.1311313569697643,-0.03254047309777652,-0.019076755666784906,16,0.05,0.016666666666666666,0.02704085293755476,1.7539273890084428,0.8678754938184009,0.944907260062275,0.020189024334015208,0.9,2.1311313569697643,0,1.0,0
2024-06-26,93692.77062668664,96328.86233091856,97665.1439409441,92832.2730560758,360723.0,34107342650.0,306583.0,0.1626218327139663,0.04,up_trend,1.0,24.0,down_trend,20.0,1,19.0,down_trend,0,1,45,uptrend_push_failure,2.69979098171363,0.013343820186771715,-0.0022259976747592836,1,0.2,0.06666666666666667,0.028418521767585858,2.118845015566953,0.7235014876541755,1.1765916570716577,0.001891903330590856,0.95,2.69979098171363,0,1.0,0
2024-06-27,95890.84922328536,94033.78991117267,96165.39616060372,93792.88535645472,234833.0,22191374700.0,306775.0,-0.2672399566394095,0.04,up_trend,1.0,24.0,down_trend,20.0,0,,,0,0,45,uptrend_push_failure,2.3039353128446014,0.02267456498227216,-0.030560389541293587,2,0.1,0.03333333333333333,0.01603199265793087,0.5542090863595662,0.10153991893173528,0.7654893651699128,0.03992268336021913,0.7,2.3039353128446014,0,1.0,0
2024-06-28,93895.37990974648,93965.4685533976,95013.77288473464,92632.92408298304,276964.0,25779261400.0,306774.0,-0.1022237862968819,0.04,up_trend,1.0,24.0,down_trend,20.0,0,,,0,0,45,uptrend_push_failure,1.9632164655716355,0.0013186347873597182,-0.011518203729709575,3,0.1,0.03333333333333333,0.006530958491556049,0.715406424405856,0.5596930260477696,0.9028274886398456,0.012757923163219498,0.9,1.9632164655716355,0,1.0,0
2024-07-01,93145.64399359944,95330.22169759596,95455.85493519442,91081.46253385497,236800.0,22037406000.0,310062.0,-0.2695563744720075,0.04,up_trend,1.0,24.0,down_trend,20.0,0,,,0,0,45,uptrend_push_failure,1.6627434492930147,-0.010366992915290307,0.03677404788583316,4,0.25,0.08333333333333333,0.011283759417645811,0.2675991274453553,0.9712798427594208,0.7637182240971161,0.04815132954213345,0.65,1.6627434492930147,0,1.0,0
2024-07-02,95041.08984298188,93892.09412168562,96003.61315702436,93704.7276770334,170226.0,16121393650.0,314614.0,-0.6142195246580915,0.04,up_trend,1.0,24.0,down_trend,20.0,0,,,0,0,45,uptrend_push_failure,3.188770385006266,-0.0015068603490394628,0.0005367391939972155,5,0.1,0.03333333333333333,0.025231910725018736,-0.8948759456127474,0.08150316589626418,0.5410630169032529,0.0009920086519112235,1.0,3.188770385006266,0,1.0,0
2024-07-03,93757.71533401376,94441.91970724764,95272.04377138847,93122.43444835512,161258.0,15209492450.0,317538.0,-0.6775919293621054,0.04,up_trend,1.0,24.0,down_trend,20.0,0,,,0,0,45,uptrend_push_failure,2.3998836292213532,0.005070491970986968,-0.01958854883169603,6,0.25,0.08333333333333333,0.03448617607116944,-0.9765488353926511,0.6138256122887322,0.5078384319357053,0.03857240334692911,0.7,2.3998836292213532,0,1.0,0
2024-07-04,94913.35376546184,93916.61552046314,95930.8972894446,93614.2502305245,168945.0,15994686950.0,321627.0,-0.6438192708368797,0.04,up_trend,1.0,24.0,down_trend,20.0,0,,,0,0,45,uptrend_push_failure,3.122221149298915,-0.01482852081910635,-0.0012460881436366922,7,0.15,0.05,0.03662021152279138,-0.8418408204175478,0.1305184960196666,0.5252823923364643,0.0023722252293553424,0.9,3.122221149298915,0,1.0,0
2024-07-05,93440.63143541804,93859.09037257273,95033.15435265128,92302.90522072314,177367.0,16618641650.0,313469.0,-0.5694794393326693,0.04,up_trend,1.0,24.0,down_trend,20.0,0,,,0,0,45,uptrend_push_failure,1.9755716970460733,-0.0003515072213653436,-0.001132098657757652,8,0.1,0.03333333333333333,-0.003646018976525056,-0.7011154394707515,0.5699791764975611,0.565819905636602,0.002000810940866302,0.9,1.9755716970460733,0,1.0,0
2024-07-08,94049.39821347616,93611.61847839072,95050.36861095158,93180.55850740592,151966.0,14269898200.0,318058.0,-0.7385769444715556,0.04,up_trend,1.0,24.0,down_trend,20.0,0,,,0,0,45,uptrend_push_failure,2.15800200209145,-0.00879165979927865,-0.01802789491727974,9,0.05,0.016666666666666666,0.0016362598758288271,-1.1047415539764556,0.2305367642240231,0.47779335844405735,0.03773157286235184,0.6,2.15800200209145,0,1.0,0
2024-07-09,93429.1597037242,94102.88008367294,94703.78630705392,92882.84436147496,151049.0,14177249700.0,313602.0,-0.7305203785205661,0.04,up_trend,1.0,24.0,down_trend,20.0,0,,,0,0,45,uptrend_push_failure,1.6508142112240922,0.00198329722783952,0.002244980942848418,10,0.4,0.13333333333333333,-0.02526782299771213,-0.9563042184859943,0.6700025364125894,0.4816582802405597,0.004660941241843041,0.8,1.6508142112240922,0,1.0,0
2024-07-10,93959.2827906116,91838.23794473428,94335.56879739978,91692.9532101204,177429.0,16499475700.0,315132.0,-0.5744210697746172,0.04,down_trend,-1.0,25.0,down_trend,20.0,0,,,0,0,45,uptrend_push_failure,1.4475853626450323,-0.02153070544170721,-0.027569132124635742,1,0.0,0.0,0.005291127057642342,0.1028470626975304,0.054977627208905006,0.563030729979818,0.048965590431669634,0.35,1.4475853626450323,0,1.0,0
2024-07-11,92216.14249352575,92544.64830948108,92907.27422392476,90536.40323623376,180824.0,16605845200.0,303605.0,-0.5182033319127824,0.04,down_trend,-1.0,25.0,down_trend,20.0,0,,,0,0,45,uptrend_push_failure,0.9673501996975885,-0.011397839138481913,-0.014608354478906072,2,0.1,0.03333333333333333,-0.04650624166219153,0.2575987794880049,0.8470494951744127,0.5955896642018412,0.024527548674779222,0.65,0.9673501996975885,0,1.0,0
