date,close,trend,segment_id,is_reversal_window,reversal_segment_id,factor_id,factor_name,factor_value,speculation,speculation_first_diff,speculation_down_flag,speculation_down_days,speculation_down_streak,signal,position_scale,is_effective_signal
2024-04-02,111077.01530350235,up_trend,13.0,1,12.0,23,speculation_continuous_drop,2.0,-0.4048781326150782,-0.3637276423235764,1.0,2.0,1,0,1.0,0
2024-04-03,111881.5949465638,up_trend,13.0,1,13.0,23,speculation_continuous_drop,2.0,-0.2970637113828967,0.10781442123218149,0.0,2.0,0,0,1.0,0
2024-04-08,113498.56208411224,up_trend,13.0,1,13.0,23,speculation_continuous_drop,2.0,-0.4027900452829815,-0.10572633390008479,1.0,2.0,1,0,1.0,0
2024-04-09,114128.18511694236,up_trend,13.0,1,13.0,23,speculation_continuous_drop,3.0,-0.5007763468536857,-0.09798630157070415,1.0,3.0,2,0,1.0,0
2024-04-10,115969.12561345406,down_trend,14.0,1,13.0,23,speculation_continuous_drop,3.0,-0.3652322029649591,0.13554414388872654,0.0,3.0,0,0,1.0,0
2024-04-11,112618.51625147591,down_trend,14.0,1,13.0,23,speculation_continuous_drop,2.0,-0.268485504388131,0.0967466985768281,0.0,2.0,0,0,1.0,0
2024-04-12,112326.96831629968,down_trend,14.0,1,13.0,23,speculation_continuous_drop,3.0,-0.6516419142583596,-0.3831564098702286,1.0,3.0,1,0,1.0,0
2024-04-15,111994.24171471068,down_trend,14.0,0,,23,speculation_continuous_drop,3.0,-0.8628212601064965,-0.2111793458481369,1.0,3.0,2,0,1.0,0
2024-04-16,108422.30803054072,down_trend,14.0,1,14.0,23,speculation_continuous_drop,2.0,-0.34986892145068,0.5129523386558166,0.0,2.0,0,0,1.0,0
2024-04-17,109690.96668846378,down_trend,14.0,1,14.0,23,speculation_continuous_drop,3.0,-0.9123332759449364,-0.5624643544942565,1.0,3.0,1,0,1.0,0
2024-04-18,108732.46567048231,down_trend,14.0,1,14.0,23,speculation_continuous_drop,3.0,-0.5919835464165415,0.3203497295283949,0.0,3.0,0,0,1.0,0
2024-04-19,107978.62317880044,up_trend,15.0,1,14.0,23,speculation_continuous_drop,2.0,-0.362590253827565,0.2293932925889765,0.0,2.0,0,0,1.0,0
2024-04-22,108951.95362671532,up_trend,15.0,1,14.0,23,speculation_continuous_drop,2.0,-0.5497184077390225,-0.18712815391145748,1.0,2.0,1,0,1.0,0
2024-04-23,109475.849038121,up_trend,15.0,1,14.0,23,speculation_continuous_drop,2.0,-0.5269345033989934,0.022783904340029082,0.0,2.0,0,0,1.0,0
2024-04-24,110654.33733416622,up_trend,15.0,1,15.0,23,speculation_continuous_drop,1.0,-0.3196028644074781,0.2073316389915153,0.0,1.0,0,0,1.0,0
2024-04-25,109968.80324208087,up_trend,15.0,1,15.0,23,speculation_continuous_drop,2.0,-0.4328863254841859,-0.11328346107670778,1.0,2.0,1,0,1.0,0
2024-04-26,110328.255441008,up_trend,15.0,1,15.0,23,speculation_continuous_drop,3.0,-0.8984665669693278,-0.46558024148514193,1.0,3.0,2,0,1.0,0
2024-04-29,115988.79717510032,down_trend,16.0,1,15.0,23,speculation_continuous_drop,2.0,0.0893391733119337,0.9878057402812614,0.0,2.0,0,0,1.0,0
2024-04-30,111891.1974591796,down_trend,16.0,1,15.0,23,speculation_continuous_drop,3.0,-0.0472468822514201,-0.1365860555633538,1.0,3.0,1,0,1.0,0
2024-05-06,112887.53718943716,down_trend,16.0,1,15.0,23,speculation_continuous_drop,4.0,-0.7921743276892471,-0.744927445437827,1.0,4.0,2,1,0.5,1
2024-05-07,114318.34383848505,down_trend,16.0,0,,23,speculation_continuous_drop,3.0,-0.5581385056570991,0.234035822032148,0.0,3.0,0,0,1.0,0
2024-05-08,112538.33345414254,down_trend,16.0,0,,23,speculation_continuous_drop,3.0,-0.8111735901045476,-0.2530350844474485,1.0,3.0,1,0,1.0,0
2024-05-09,112270.01049632629,down_trend,16.0,0,,23,speculation_continuous_drop,3.0,-0.6720581310624723,0.13911545904207534,0.0,3.0,0,0,1.0,0
2024-05-10,109118.61716716952,down_trend,16.0,1,16.0,23,speculation_continuous_drop,2.0,-0.2651155153015043,0.40694261576096796,0.0,2.0,0,0,1.0,0
2024-05-13,107885.71704728328,down_trend,16.0,1,16.0,23,speculation_continuous_drop,2.0,-0.7208518623105886,-0.45573634700908433,1.0,2.0,1,0,1.0,0
2024-05-14,106029.6258325672,down_trend,16.0,1,16.0,23,speculation_continuous_drop,2.0,-0.2055864805793865,0.5152653817312021,0.0,2.0,0,0,1.0,0
2024-05-15,103961.9134405348,up_trend,17.0,1,16.0,23,speculation_continuous_drop,2.0,-0.3625535541535523,-0.15696707357416578,1.0,2.0,1,0,1.0,0
2024-05-16,105075.7146305242,up_trend,17.0,1,16.0,23,speculation_continuous_drop,3.0,-0.9574496213195955,-0.5948960671660433,1.0,3.0,2,0,1.0,0
2024-05-17,107457.99077577224,up_trend,17.0,1,16.0,23,speculation_continuous_drop,3.0,-0.5560581382329437,0.40139148308665185,0.0,3.0,0,0,1.0,0
2024-05-20,107028.24148611155,up_trend,17.0,0,,23,speculation_continuous_drop,3.0,-0.6784638458096975,-0.12240570757675384,1.0,3.0,1,0,1.0,0
2024-05-21,107784.02408189964,up_trend,17.0,1,17.0,23,speculation_continuous_drop,3.0,-0.2664268223760658,0.41203702343363174,0.0,3.0,0,0,1.0,0
2024-05-22,107605.50174858124,up_trend,17.0,1,17.0,23,speculation_continuous_drop,3.0,-0.9809991229685386,-0.7145723005924729,1.0,3.0,1,0,1.0,0
2024-05-23,107398.06329002036,up_trend,17.0,1,17.0,23,speculation_continuous_drop,2.0,-0.6511764427566882,0.32982268021185046,0.0,2.0,0,0,1.0,0
2024-05-24,108631.95809717664,down_trend,18.0,1,17.0,23,speculation_continuous_drop,2.0,-0.6431019228891484,0.00807451986753982,0.0,2.0,0,0,1.0,0
2024-05-27,107409.3226333718,down_trend,18.0,1,17.0,23,speculation_continuous_drop,2.0,-0.8579374705496736,-0.21483554766052526,1.0,2.0,1,0,1.0,0
2024-05-28,106390.44154823724,down_trend,18.0,1,17.0,23,speculation_continuous_drop,2.0,-0.7451887302525706,0.11274874029710302,0.0,2.0,0,0,1.0,0
2024-05-29,106498.4946395742,down_trend,18.0,0,,23,speculation_continuous_drop,2.0,-0.9225053050497848,-0.1773165747972142,1.0,2.0,1,0,1.0,0
2024-05-30,107309.425429094,down_trend,18.0,0,,23,speculation_continuous_drop,2.0,-0.572817339845857,0.34968796520392775,0.0,2.0,0,0,1.0,0
2024-05-31,106385.67814739914,down_trend,18.0,0,,23,speculation_continuous_drop,3.0,-0.8210049408723694,-0.24818760102651238,1.0,3.0,1,0,1.0,0
2024-06-03,104232.8337393877,down_trend,18.0,0,,23,speculation_continuous_drop,2.0,-0.5008463782353193,0.3201585626370501,0.0,2.0,0,0,1.0,0
2024-06-04,103412.69271330288,down_trend,18.0,0,,23,speculation_continuous_drop,3.0,-1.0685753066008827,-0.5677289283655634,1.0,3.0,1,0,1.0,0
2024-06-05,101569.71591077892,down_trend,18.0,0,,23,speculation_continuous_drop,2.0,-0.6484765673101991,0.42009873929068364,0.0,2.0,0,0,1.0,0
2024-06-06,102776.45074497032,down_trend,18.0,0,,23,speculation_continuous_drop,3.0,-0.8751673555463821,-0.22669078823618305,1.0,3.0,1,0,1.0,0
2024-06-07,101793.61103041032,down_trend,18.0,0,,23,speculation_continuous_drop,2.0,-0.8634674516230092,0.011699903923372945,0.0,2.0,0,0,1.0,0
2024-06-11,98999.5912910619,down_trend,18.0,0,,23,speculation_continuous_drop,2.0,-0.7352473800619684,0.12822007156104076,0.0,2.0,0,0,1.0,0
2024-06-12,100810.13358861522,down_trend,18.0,0,,23,speculation_continuous_drop,1.0,-0.3243611740522253,0.4108862060097431,0.0,1.0,0,0,1.0,0
2024-06-13,99983.95861495976,down_trend,18.0,0,,23,speculation_continuous_drop,2.0,-0.4528839757112751,-0.12852280165904978,1.0,2.0,1,0,1.0,0
2024-06-14,99202.29528514858,down_trend,18.0,0,,23,speculation_continuous_drop,2.0,-0.897340643179363,-0.44445666746808793,1.0,2.0,2,0,1.0,0
2024-06-17,98055.2021260008,down_trend,18.0,0,,23,speculation_continuous_drop,2.0,-0.811634668152631,0.08570597502673205,0.0,2.0,0,0,1.0,0
2024-06-18,95666.7365480961,down_trend,18.0,0,,23,speculation_continuous_drop,2.0,-0.4070745435243151,0.40456012462831586,0.0,2.0,0,0,1.0,0
2024-06-19,96543.7685351904,down_trend,18.0,1,18.0,23,speculation_continuous_drop,3.0,-0.7582966669533059,-0.3512221234289908,1.0,3.0,1,0,1.0,0
2024-06-20,96998.08930509764,down_trend,18.0,1,18.0,23,speculation_continuous_drop,3.0,-0.9801844721755484,-0.2218878052222425,1.0,3.0,2,0,1.0,0
2024-06-21,95060.393532734,down_trend,18.0,1,18.0,23,speculation_continuous_drop,2.0,-0.5004919321428314,0.479692540032717,0.0,2.0,0,0,1.0,0
2024-06-24,91948.8888557649,down_trend,18.0,1,18.0,23,speculation_continuous_drop,2.0,-0.3277733979358986,0.17271853420693278,0.0,2.0,0,0,1.0,0
2024-06-25,93841.7255895294,no_trend,,1,18.0,23,speculation_continuous_drop,2.0,-0.0566684938044319,0.2711049041314667,0.0,2.0,0,0,1.0,0
2024-06-26,96328.86233091856,down_trend,19.0,1,18.0,23,speculation_continuous_drop,1.0,0.1626218327139663,0.2192903265183982,0.0,1.0,0,0,1.0,0
2024-06-27,94033.78991117267,down_trend,19.0,0,,23,speculation_continuous_drop,1.0,-0.2672399566394095,-0.4298617893533758,1.0,1.0,1,0,1.0,0
2024-06-28,93965.4685533976,down_trend,19.0,0,,23,speculation_continuous_drop,1.0,-0.1022237862968819,0.16501617034252763,0.0,1.0,0,0,1.0,0
2024-07-01,95330.22169759596,down_trend,19.0,0,,23,speculation_continuous_drop,2.0,-0.2695563744720075,-0.16733258817512559,1.0,2.0,1,0,1.0,0
2024-07-02,93892.09412168562,down_trend,19.0,0,,23,speculation_continuous_drop,3.0,-0.6142195246580915,-0.344663150186084,1.0,3.0,2,0,1.0,0
2024-07-03,94441.91970724764,down_trend,19.0,0,,23,speculation_continuous_drop,4.0,-0.6775919293621054,-0.06337240470401395,1.0,4.0,3,1,0.5,0
2024-07-04,93916.61552046314,down_trend,19.0,0,,23,speculation_continuous_drop,3.0,-0.6438192708368797,0.03377265852522571,0.0,3.0,0,0,1.0,0
2024-07-05,93859.09037257273,down_trend,19.0,0,,23,speculation_continuous_drop,3.0,-0.5694794393326693,0.07433983150421042,0.0,3.0,0,0,1.0,0
2024-07-08,93611.61847839072,down_trend,19.0,0,,23,speculation_continuous_drop,3.0,-0.7385769444715556,-0.16909750513888633,1.0,3.0,1,0,1.0,0
2024-07-09,94102.88008367294,down_trend,19.0,0,,23,speculation_continuous_drop,2.0,-0.7305203785205661,0.00805656595098958,0.0,2.0,0,0,1.0,0
2024-07-10,91838.23794473428,down_trend,19.0,0,,23,speculation_continuous_drop,1.0,-0.5744210697746172,0.1560993087459489,0.0,1.0,0,0,1.0,0
2024-07-11,92544.64830948108,down_trend,19.0,0,,23,speculation_continuous_drop,1.0,-0.5182033319127824,0.056217737861834705,0.0,1.0,0,0,1.0,0
2024-07-12,91385.49271301736,down_trend,19.0,0,,23,speculation_continuous_drop,2.0,-1.046752881933517,-0.5285495500207346,1.0,2.0,1,0,1.0,0
2024-07-15,88166.13063927906,down_trend,19.0,0,,23,speculation_continuous_drop,1.0,-0.4645811168461631,0.5821717650873539,0.0,1.0,0,0,1.0,0
2024-07-16,88992.0108321151,down_trend,19.0,0,,23,speculation_continuous_drop,2.0,-0.6318677851500201,-0.16728666830385697,1.0,2.0,1,0,1.0,0
2024-07-17,87128.4008517974,down_trend,19.0,0,,23,speculation_continuous_drop,3.0,-0.8039773419566555,-0.17210955680663542,1.0,3.0,2,0,1.0,0
2024-07-18,88207.13889411473,down_trend,19.0,0,,23,speculation_continuous_drop,4.0,-0.8266617190689088,-0.02268437711225335,1.0,4.0,3,1,0.5,0
2024-07-19,89977.9163766626,down_trend,19.0,0,,23,speculation_continuous_drop,3.0,-0.1714490542709461,0.6552126647979628,0.0,3.0,0,0,1.0,0
2024-07-22,89225.08093057314,down_trend,19.0,0,,23,speculation_continuous_drop,4.0,-0.9404351259002204,-0.7689860716292742,1.0,4.0,1,1,0.5,0
2024-07-23,88205.38816388269,down_trend,19.0,0,,23,speculation_continuous_drop,3.0,-0.6150319372196704,0.32540318868054996,0.0,3.0,0,0,1.0,0
2024-07-24,87285.20844771303,down_trend,19.0,0,,23,speculation_continuous_drop,3.0,-0.6823924373464988,-0.06736050012682837,1.0,3.0,1,0,1.0,0
2024-07-25,87413.79357554523,down_trend,19.0,0,,23,speculation_continuous_drop,2.0,-0.5980148621690559,0.08437757517744293,0.0,2.0,0,0,1.0,0
2024-07-26,86317.62945678916,down_trend,19.0,0,,23,speculation_continuous_drop,3.0,-0.8025352408124257,-0.2045203786433698,1.0,3.0,1,0,1.0,0
2024-07-29,83851.54340221778,down_trend,19.0,0,,23,speculation_continuous_drop,2.0,-0.4884479958628619,0.31408724494956375,0.0,2.0,0,0,1.0,0
2024-07-30,81552.9701772335,down_trend,19.0,0,,23,speculation_continuous_drop,2.0,-0.4089693508415307,0.07947864502133123,0.0,2.0,0,0,1.0,0
2024-07-31,83106.77145835893,down_trend,19.0,0,,23,speculation_continuous_drop,1.0,-0.3534534596980052,0.05551589114352551,0.0,1.0,0,0,1.0,0
2024-08-01,81290.29307634766,down_trend,19.0,0,,23,speculation_continuous_drop,2.0,-0.5035341956411428,-0.1500807359431376,1.0,2.0,1,0,1.0,0
2024-08-02,81532.35371007798,down_trend,19.0,0,,23,speculation_continuous_drop,1.0,-0.4525993089496496,0.05093488669149315,0.0,1.0,0,0,1.0,0
2024-08-05,82017.50417081594,down_trend,19.0,0,,23,speculation_continuous_drop,2.0,-0.4886047490329692,-0.03600544008331957,1.0,2.0,1,0,1.0,0
2024-08-06,81851.07164513272,down_trend,19.0,0,,23,speculation_continuous_drop,3.0,-0.804870736566709,-0.31626598753373986,1.0,3.0,2,0,1.0,0
2024-08-07,80870.83524348213,down_trend,19.0,0,,23,speculation_continuous_drop,4.0,-0.9857478006792184,-0.18087706411250937,1.0,4.0,3,1,0.5,0
2024-08-08,79120.8357783956,down_trend,19.0,0,,23,speculation_continuous_drop,3.0,-0.675289478027933,0.31045832265128537,0.0,3.0,0,0,1.0,0
2024-08-09,78185.68052222083,down_trend,19.0,0,,23,speculation_continuous_drop,3.0,-0.6009908135029438,0.07429866452498923,0.0,3.0,0,0,1.0,0
2024-08-12,76617.80835070353,down_trend,19.0,1,19.0,23,speculation_continuous_drop,3.0,-0.8919087196943979,-0.2909179061914541,1.0,3.0,1,0,1.0,0
2024-08-13,77594.22204229198,down_trend,19.0,1,19.0,23,speculation_continuous_drop,2.0,-0.2870357877816833,0.6048729319127146,0.0,2.0,0,0,1.0,0
2024-08-14,74068.38924703021,down_trend,19.0,1,19.0,23,speculation_continuous_drop,1.0,-0.2629622025888128,0.024073585192870506,0.0,1.0,0,0,1.0,0
2024-08-15,73109.08419046688,up_trend,20.0,1,19.0,23,speculation_continuous_drop,2.0,-0.288297117448879,-0.02533491486006617,1.0,2.0,1,0,1.0,0
2024-08-16,73644.1083135831,up_trend,20.0,1,20.0,23,speculation_continuous_drop,3.0,-0.4377991882034184,-0.14950207075453942,1.0,3.0,2,0,1.0,0
2024-08-19,74049.11801897691,up_trend,20.0,1,20.0,23,speculation_continuous_drop,3.0,-0.473983409294017,-0.0361842210905986,1.0,3.0,3,0,1.0,0
2024-08-20,75685.96489642184,up_trend,20.0,1,20.0,23,speculation_continuous_drop,4.0,-0.5693542015082973,-0.0953707922142803,1.0,4.0,4,1,0.5,1
2024-08-21,78538.71756378718,up_trend,20.0,1,20.0,23,speculation_continuous_drop,4.0,0.0983043160887171,0.6676585175970144,0.0,4.0,0,1,0.5,1
2024-08-22,76187.72383019413,no_trend,,1,20.0,23,speculation_continuous_drop,4.0,-0.0508213056330445,-0.1491256217217616,1.0,4.0,1,1,0.5,1
2024-08-23,74170.68976556571,up_trend,21.0,1,20.0,23,speculation_continuous_drop,4.0,-0.4278164634716551,-0.3769951578386106,1.0,4.0,2,1,0.5,1
2024-08-26,75149.43115224813,up_trend,21.0,0,,23,speculation_continuous_drop,4.0,-0.4484189746273911,-0.020602511155736025,1.0,4.0,3,1,0.5,0
2024-08-27,76908.09248468594,up_trend,21.0,1,21.0,23,speculation_continuous_drop,3.0,-0.25841624672186,0.19000272790553113,0.0,3.0,0,0,1.0,0
2024-08-28,76577.4677293547,up_trend,21.0,1,21.0,23,speculation_continuous_drop,4.0,-0.3815396381552903,-0.12312339143343032,1.0,4.0,1,1,0.5,1
2024-08-29,77635.60654948912,up_trend,21.0,1,21.0,23,speculation_continuous_drop,3.0,-0.1199038190583069,0.2616358190969834,0.0,3.0,0,0,1.0,0
2024-08-30,79670.3611412982,down_trend,22.0,1,21.0,23,speculation_continuous_drop,2.0,-0.0361483925808941,0.0837554264774128,0.0,2.0,0,0,1.0,0
2024-09-02,76063.51256469205,down_trend,22.0,1,22.0,23,speculation_continuous_drop,1.0,0.0336313280477047,0.0697797206285988,0.0,1.0,0,0,1.0,0
2024-09-03,75779.22014440736,down_trend,22.0,1,22.0,23,speculation_continuous_drop,2.0,-0.3659452472550555,-0.3995765753027602,1.0,2.0,1,0,1.0,0
2024-09-04,74464.83057311413,down_trend,22.0,1,22.0,23,speculation_continuous_drop,2.0,-0.412551808923947,-0.04660656166889149,1.0,2.0,2,0,1.0,0
2024-09-05,71637.97283115204,up_trend,23.0,1,22.0,23,speculation_continuous_drop,2.0,-0.2012028439343351,0.2113489649896119,0.0,2.0,0,0,1.0,0
2024-09-06,71962.1838062655,up_trend,23.0,1,23.0,23,speculation_continuous_drop,2.0,-0.1811550006166892,0.02004784331764589,0.0,2.0,0,0,1.0,0
2024-09-09,73952.7171518374,up_trend,23.0,1,23.0,23,speculation_continuous_drop,3.0,-0.2582179665592307,-0.07706296594254147,1.0,3.0,1,0,1.0,0
2024-09-10,72964.25940309594,up_trend,23.0,1,23.0,23,speculation_continuous_drop,3.0,-0.3989647062132309,-0.1407467396540002,1.0,3.0,2,0,1.0,0
2024-09-11,79206.53066241814,down_trend,24.0,1,23.0,23,speculation_continuous_drop,2.0,0.5987226285877185,0.9976873348009494,0.0,2.0,0,0,1.0,0
2024-09-12,77773.4806643206,down_trend,24.0,1,23.0,23,speculation_continuous_drop,3.0,0.2315337608217665,-0.36718886776595205,1.0,3.0,1,0,1.0,0
2024-09-13,78366.63193556007,down_trend,24.0,1,23.0,23,speculation_continuous_drop,4.0,-0.2147243031639237,-0.44625806398569023,1.0,4.0,2,1,0.5,1
2024-09-18,76354.11342567294,down_trend,24.0,1,24.0,23,speculation_continuous_drop,4.0,-0.3189512814234624,-0.1042269782595387,1.0,4.0,3,1,0.5,1
2024-09-19,76761.51736972705,down_trend,24.0,1,24.0,23,speculation_continuous_drop,3.0,-0.2139981533294787,0.10495312809398372,0.0,3.0,0,0,1.0,0
2024-09-20,76442.39275010422,down_trend,24.0,1,24.0,23,speculation_continuous_drop,4.0,-0.4321042865335623,-0.21810613320408362,1.0,4.0,1,1,0.5,1
2024-09-23,75969.96293712065,up_trend,25.0,1,24.0,23,speculation_continuous_drop,3.0,-0.1300943239675029,0.3020099625660594,0.0,3.0,0,0,1.0,0
2024-09-24,77762.78708639389,up_trend,25.0,1,24.0,23,speculation_continuous_drop,3.0,-0.2747771373832664,-0.14468281341576353,1.0,3.0,1,0,1.0,0
2024-09-25,77032.46679007604,up_trend,25.0,1,25.0,23,speculation_continuous_drop,2.0,0.1639430601809544,0.4387201975642208,0.0,2.0,0,0,1.0,0
2024-09-26,78419.59841170204,up_trend,25.0,1,25.0,23,speculation_continuous_drop,3.0,-0.342117240646403,-0.5060603008273574,1.0,3.0,1,0,1.0,0
2024-09-27,78405.63276464526,up_trend,25.0,1,25.0,23,speculation_continuous_drop,2.0,0.0339602537419138,0.3760774943883168,0.0,2.0,0,0,1.0,0
2024-09-30,81153.9695800031,down_trend,26.0,1,25.0,23,speculation_continuous_drop,2.0,0.1957310388502066,0.1617707851082928,0.0,2.0,0,0,1.0,0
2024-10-08,78417.5237747879,down_trend,26.0,1,25.0,23,speculation_continuous_drop,1.0,0.3406219511191629,0.14489091226895628,0.0,1.0,0,0,1.0,0
2024-10-09,78291.12084694221,down_trend,26.0,1,25.0,23,speculation_continuous_drop,2.0,-0.4227048774959197,-0.7633268286150825,1.0,2.0,1,0,1.0,0
2024-10-10,75780.37389367344,down_trend,26.0,0,,23,speculation_continuous_drop,1.0,-0.2314746420555273,0.19123023544039236,0.0,1.0,0,0,1.0,0
2024-10-11,76262.85881030119,down_trend,26.0,0,,23,speculation_continuous_drop,2.0,-0.3421794332268595,-0.1107047911713322,1.0,2.0,1,0,1.0,0
2024-10-14,75536.2676969018,down_trend,26.0,1,26.0,23,speculation_continuous_drop,3.0,-0.4047027905402997,-0.06252335731344016,1.0,3.0,2,0,1.0,0
2024-10-15,76020.27350814737,down_trend,26.0,1,26.0,23,speculation_continuous_drop,4.0,-0.7221895947732964,-0.3174868042329967,1.0,4.0,3,1,0.5,1
2024-10-16,73657.42126601438,down_trend,26.0,1,26.0,23,speculation_continuous_drop,3.0,-0.5400537961301106,0.18213579864318574,0.0,3.0,0,0,1.0,0
2024-10-17,71155.55012631086,up_trend,27.0,1,26.0,23,speculation_continuous_drop,3.0,-0.3638422073177604,0.17621158881235022,0.0,3.0,0,0,1.0,0
2024-10-18,73344.36546078001,up_trend,27.0,1,26.0,23,speculation_continuous_drop,2.0,0.0230107586260123,0.3868529659437727,0.0,2.0,0,0,1.0,0
2024-10-21,71836.71817991731,up_trend,27.0,1,26.0,23,speculation_continuous_drop,2.0,-0.3541737873422012,-0.3771845459682135,1.0,2.0,1,0,1.0,0
2024-10-22,73184.4530845545,up_trend,27.0,0,,23,speculation_continuous_drop,1.0,-0.3045040540009031,0.049669733341298095,0.0,1.0,0,0,1.0,0
2024-10-23,74712.96420826833,up_trend,27.0,0,,23,speculation_continuous_drop,1.0,-0.2064413338030406,0.09806272019786247,0.0,1.0,0,0,1.0,0
2024-10-24,73931.34627080701,up_trend,27.0,0,,23,speculation_continuous_drop,2.0,-0.3824828198396102,-0.17604148603656958,1.0,2.0,1,0,1.0,0
2024-10-25,74447.44709765095,up_trend,27.0,0,,23,speculation_continuous_drop,3.0,-0.3849586769521851,-0.0024758571125749196,1.0,3.0,2,0,1.0,0
2024-10-28,76418.08107386471,up_trend,27.0,0,,23,speculation_continuous_drop,2.0,-0.1085216503091744,0.27643702664301073,0.0,2.0,0,0,1.0,0
2024-10-29,74929.00073954444,up_trend,27.0,0,,23,speculation_continuous_drop,3.0,-0.3856986658835866,-0.2771770155744122,1.0,3.0,1,0,1.0,0
2024-10-30,73953.90311256953,up_trend,27.0,0,,23,speculation_continuous_drop,3.0,-0.3549573591766546,0.03074130670693198,0.0,3.0,0,0,1.0,0
2024-10-31,75302.39799934936,up_trend,27.0,0,,23,speculation_continuous_drop,2.0,-0.1015023721726568,0.2534549870039978,0.0,2.0,0,0,1.0,0
2024-11-01,76922.33542754776,up_trend,27.0,0,,23,speculation_continuous_drop,1.0,0.1987275890706726,0.3002299612433294,0.0,1.0,0,0,1.0,0
2024-11-04,77707.3874380655,up_trend,27.0,0,,23,speculation_continuous_drop,2.0,-0.3032427121063368,-0.5019703011770094,1.0,2.0,1,0,1.0,0
2024-11-05,77801.46195448568,up_trend,27.0,0,,23,speculation_continuous_drop,1.0,-0.0968284757600428,0.206414236346294,0.0,1.0,0,0,1.0,0
2024-11-06,76414.65845473445,up_trend,27.0,0,,23,speculation_continuous_drop,1.0,-0.0176929031655618,0.07913557259448101,0.0,1.0,0,0,1.0,0
2024-11-07,77375.34409743991,up_trend,27.0,0,,23,speculation_continuous_drop,2.0,-0.5003722269204259,-0.4826793237548641,1.0,2.0,1,0,1.0,0
2024-11-08,76955.62128058964,up_trend,27.0,1,27.0,23,speculation_continuous_drop,2.0,-0.0584088585338813,0.44196336838654465,0.0,2.0,0,0,1.0,0
2024-11-11,81441.7980761562,up_trend,27.0,1,27.0,23,speculation_continuous_drop,1.0,0.0568775122992608,0.11528637083314211,0.0,1.0,0,0,1.0,0
2024-11-12,81585.02886396984,up_trend,27.0,1,27.0,23,speculation_continuous_drop,1.0,0.2296406229541261,0.1727631106548653,0.0,1.0,0,0,1.0,0
2024-11-13,86234.36081249446,up_trend,27.0,1,27.0,23,speculation_continuous_drop,1.0,0.455269096620352,0.22562847366622588,0.0,1.0,0,0,1.0,0
2024-11-14,81229.98394945613,no_trend,,1,27.0,23,speculation_continuous_drop,0.0,0.7556885724856357,0.3004194758652837,0.0,0.0,0,0,1.0,0
2024-11-15,78861.7496137252,no_trend,,1,27.0,23,speculation_continuous_drop,1.0,0.3131612374052611,-0.4425273350803746,1.0,1.0,1,0,1.0,0
2024-11-18,81313.84528807279,no_trend,,0,,23,speculation_continuous_drop,2.0,0.0131178367550321,-0.300043400650229,1.0,2.0,2,0,1.0,0
2024-11-19,82945.16938798178,no_trend,,0,,23,speculation_continuous_drop,2.0,0.2835217840195448,0.2704039472645127,0.0,2.0,0,0,1.0,0
2024-11-20,83069.64961439381,down_trend,28.0,0,,23,speculation_continuous_drop,3.0,0.2113379508554131,-0.07218383316413171,1.0,3.0,1,0,1.0,0
2024-11-21,82417.07326905093,down_trend,28.0,0,,23,speculation_continuous_drop,4.0,-0.0053777967116127,-0.2167157475670258,1.0,4.0,2,1,0.5,0
2024-11-22,80013.17702836446,down_trend,28.0,0,,23,speculation_continuous_drop,4.0,-0.0461798103470504,-0.0408020136354377,1.0,4.0,3,1,0.5,0
2024-11-25,80946.69230163954,down_trend,28.0,0,,23,speculation_continuous_drop,4.0,-0.2918001423525226,-0.2456203320054722,1.0,4.0,4,1,0.5,0
2024-11-26,79392.31455064192,down_trend,28.0,0,,23,speculation_continuous_drop,4.0,-0.2020661789383748,0.0897339634141478,0.0,4.0,0,1,0.5,0
2024-11-27,79372.12796872055,down_trend,28.0,0,,23,speculation_continuous_drop,4.0,-0.6153539328173045,-0.41328775387892974,1.0,4.0,1,1,0.5,0
2024-11-28,79245.5717853403,down_trend,28.0,0,,23,speculation_continuous_drop,3.0,-0.2377515009660253,0.3776024318512793,0.0,3.0,0,0,1.0,0
2024-11-29,79659.99598412053,down_trend,28.0,0,,23,speculation_continuous_drop,3.0,-0.3010781849446262,-0.06332668397860089,1.0,3.0,1,0,1.0,0
2024-12-02,79418.401502977,down_trend,28.0,0,,23,speculation_continuous_drop,3.0,-0.6595992672362233,-0.3585210822915971,1.0,3.0,2,0,1.0,0
2024-12-03,79033.94033072949,down_trend,28.0,0,,23,speculation_continuous_drop,3.0,-0.5681647742717948,0.09143449296442852,0.0,3.0,0,0,1.0,0
2024-12-04,77482.60954650804,down_trend,28.0,0,,23,speculation_continuous_drop,2.0,-0.3389592554961398,0.22920551877565498,0.0,2.0,0,0,1.0,0
2024-12-05,77805.58865865498,down_trend,28.0,0,,23,speculation_continuous_drop,3.0,-0.7577644083435299,-0.41880515284739006,1.0,3.0,1,0,1.0,0
2024-12-06,78072.82889918346,down_trend,28.0,0,,23,speculation_continuous_drop,2.0,-0.6045754510038351,0.15318895733969473,0.0,2.0,0,0,1.0,0
2024-12-09,78242.17250435396,down_trend,28.0,0,,23,speculation_continuous_drop,1.0,-0.5722276386500319,0.03234781235380324,0.0,1.0,0,0,1.0,0
2024-12-10,78292.41853809658,down_trend,28.0,0,,23,speculation_continuous_drop,1.0,-0.2739971363999046,0.2982305022501273,0.0,1.0,0,0,1.0,0
