date,open,close,high,low,volume,total_turnover,open_interest,speculation,threshold,realtime_trend,realtime_position,realtime_segment_id,trend,segment_id,is_reversal_window,reversal_segment_id,reversal_trend,is_uptrend_reversal_window,is_downtrend_reversal_window,factor_id,factor_name,factor_value,ret_10,realtime_trend_age,close_rank_20,close_rank_60,oi_ret_5,volume_mad_score,speculation_mad_score,volume_to_open_interest,oi_unwind_divergence_score,signal,position_scale,is_effective_signal,daily_return,base_position,reduce_signal,strategy_position,base_return,strategy_return,base_nav,strategy_nav,base_running_max,strategy_running_max,base_drawdown,strategy_drawdown
2025-01-08,78391.19160935872,76677.90832608871,78462.9389393391,76584.1896161782,244784.0,18988309060.0,360037.0,-0.3858306149216363,0.0321114162362419,up_trend,1.0,38.0,up_trend,30.0,0,,,0,0,46,uptrend_oi_unwind_divergence,1.2550176911679454,-0.0075176833264805,2,0.3,0.3333333333333333,-0.0447085872472641,0.2234480562664665,0.2844837624288375,0.679885678416385,1.2550176911679454,0,1.0,0,-0.021855558616938636,1.0,0.0,1.0,-0.021855558616938636,-0.021855558616938636,-0.5121661925232963,-0.5121661925232963,0.94895866661765,0.94895866661765,-1.539713910141943,-1.539713910141943
2025-01-09,76873.7258557935,77701.35477379091,78004.0892417687,76710.62322938269,193554.0,15014976460.0,358761.0,-0.6170998853201127,0.034708866940099,up_trend,1.0,38.0,up_trend,30.0,0,,,0,0,46,uptrend_oi_unwind_divergence,0.9875815481983268,0.0129970859862778,3,0.85,0.5666666666666667,-0.0137581548198326,-0.4094047959917558,-0.3754117259309368,0.5395068025788756,0.9875815481983268,0,1.0,0,0.010766083063932027,1.0,0.0,1.0,0.010766083063932027,0.010766083063932027,-0.5014001094593643,-0.5014001094593643,0.94895866661765,0.94895866661765,-1.5283687552446223,-1.5283687552446223
2025-01-10,77593.86113822047,77406.66711529455,77880.54600573082,76803.78312190284,167400.0,12990256880.0,356643.0,-0.7563491233906806,0.034708866940099,up_trend,1.0,38.0,up_trend,30.0,0,,,0,0,46,uptrend_oi_unwind_divergence,0.75,0.0092251343439178,4,0.75,0.5,0.0081137375657007,-0.9189503436691904,-0.9058128058543456,0.4693769399651752,0.75,0,1.0,0,-0.002412484959247808,1.0,0.0,1.0,-0.002412484959247808,-0.002412484959247808,-0.503812594418612,-0.503812594418612,0.94895866661765,0.94895866661765,-1.530910999753381,-1.530910999753381
2025-01-13,78054.46672531203,78216.98265171045,78753.34599778778,77535.9869809462,234038.0,18369418940.0,358825.0,-0.4273513091216917,0.034708866940099,up_trend,1.0,38.0,up_trend,30.0,0,,,0,0,46,uptrend_oi_unwind_divergence,1.0216308283729574,0.0317838109651662,5,0.95,0.6333333333333333,0.0419780539391645,0.0081633921541575,0.0634674362187999,0.6522343760886226,1.0216308283729574,0,1.0,0,0.0020820836169485025,1.0,0.0,1.0,0.0020820836169485025,0.0020820836169485025,-0.5017305108016636,-0.5017305108016636,0.94895866661765,0.94895866661765,-1.5287169277772332,-1.5287169277772332
2025-01-14,78326.29936888115,78628.28548595963,79418.73227209895,78029.5214201289,238176.0,18835140020.0,379157.0,-0.4649404711490107,0.034708866940099,up_trend,1.0,38.0,up_trend,30.0,0,,,0,0,46,uptrend_oi_unwind_divergence,1.009683013475262,0.0158388146804522,6,1.0,0.7,0.0255939647322893,0.0096830134752621,-0.2365078392060625,0.628172498463697,1.009683013475262,0,1.0,0,0.00385548812482835,1.0,0.0,1.0,0.00385548812482835,0.00385548812482835,-0.49787502267683537,-0.49787502267683537,0.94895866661765,0.94895866661765,-1.5246540657575731,-1.5246540657575731
2025-01-15,78474.71743738798,79763.03859380224,80828.6889164735,78140.39280828611,379981.0,30394575360.0,409729.0,-0.0753747140775239,0.034708866940099,up_trend,1.0,38.0,up_trend,30.0,1,30.0,up_trend,1,0,46,uptrend_oi_unwind_divergence,8.887109444159842,0.0459557631958951,7,1.0,0.8333333333333334,0.1292891616012532,4.520322758786988,3.366786685372854,0.9273959129082882,8.887109444159842,0,1.0,0,0.016417021921004783,1.0,0.0,1.0,0.016417021921004783,0.016417021921004783,-0.4814580007558307,-0.4814580007558307,0.94895866661765,0.94895866661765,-1.5073540267795642,-1.5073540267795642
2025-01-16,80020.56166859069,79447.37810758078,80453.88785028529,78885.63659611714,205773.0,16405723860.0,401317.0,-0.6679780192402538,0.034708866940099,up_trend,1.0,38.0,up_trend,30.0,1,30.0,up_trend,1,0,46,uptrend_oi_unwind_divergence,0.95,0.031634000535518,8,0.95,0.8,0.1120952100733987,-0.6321453751679591,-1.059479145990396,0.5127442894270614,0.95,0,1.0,0,-0.0071629534841779465,1.0,0.0,1.0,-0.0071629534841779465,-0.0071629534841779465,-0.4886209542400086,-0.4886209542400086,0.94895866661765,0.94895866661765,-1.5149022517298758,-1.5149022517298758
2025-01-17,80003.98963588163,80329.66888668691,80792.18741896632,79693.65648560072,280464.0,22583334620.0,412759.0,-0.3864185130490085,0.034708866940099,up_trend,1.0,38.0,up_trend,30.0,1,30.0,up_trend,1,0,46,uptrend_oi_unwind_divergence,1.6364347307354712,0.0599292565035454,9,1.0,0.85,0.1461286060831437,0.5770034659203277,0.0594312648151436,0.6794860923686703,1.6364347307354712,0,1.0,0,0.004070787623061343,1.0,0.0,1.0,0.004070787623061343,0.004070787623061343,-0.4845501666169474,-0.4845501666169474,0.94895866661765,0.94895866661765,-1.5106125099673915,-1.5106125099673915
2025-01-20,80472.1532765247,80380.96737600217,81315.43929674051,79136.47732553637,284369.0,22845498760.0,416963.0,-0.3827247982638317,0.034708866940099,up_trend,1.0,38.0,down_trend,31.0,1,30.0,up_trend,1,0,46,uptrend_oi_unwind_divergence,1.6502702115408083,0.0428092517609233,10,1.0,0.85,0.1501626843879187,0.579090650496645,0.0711795610441634,0.6820005612008739,1.6502702115408083,0,1.0,0,-0.0011331360826047096,1.0,0.0,1.0,-0.0011331360826047096,-0.0011331360826047096,-0.4856833026995522,-0.4856833026995522,0.94895866661765,0.94895866661765,-1.5118065936745815,-1.5118065936745815
2025-01-21,80530.12651968842,78269.97830043916,80760.14653385538,77215.3983862042,366011.0,28952964760.0,405999.0,-0.1036873089499689,0.034708866940099,up_trend,1.0,38.0,down_trend,31.0,1,30.0,up_trend,1,0,46,uptrend_oi_unwind_divergence,4.009194068809848,0.0004010962179137,11,0.75,0.5833333333333334,0.0684003292180008,1.734583984668011,1.5246100841418375,0.9015071465693264,4.009194068809848,0,1.0,0,-0.0280658719528608,1.0,0.0,1.0,-0.0280658719528608,-0.0280658719528608,-0.513749174652413,-0.513749174652413,0.94895866661765,0.94895866661765,-1.541382035619693,-1.541382035619693
2025-01-22,78219.29972590032,78915.04334667012,79124.194192184,78196.16250582863,154161.0,12153465380.0,397147.0,-0.9463089783775692,0.04,up_trend,1.0,38.0,down_trend,31.0,1,30.0,up_trend,1,0,46,uptrend_oi_unwind_divergence,1.1118947631827674,0.0291757439583189,12,0.8,0.6666666666666666,-0.0311894763182767,-1.8710470415308584,-2.712460015614855,0.3881711305889255,1.1118947631827674,0,1.0,0,0.008894782019371966,1.0,0.0,1.0,0.008894782019371966,0.008894782019371966,-0.5048543926330411,-0.5048543926330411,0.94895866661765,0.94895866661765,-1.5320088328319728,-1.5320088328319728
2025-01-23,78940.21197810049,79341.34431291292,79538.20817385727,78849.9847288937,149700.0,11877212800.0,393822.0,-0.9672657391407876,0.04,up_trend,1.0,38.0,down_trend,31.0,0,,,0,0,46,uptrend_oi_unwind_divergence,0.988526081316951,0.021106318466344,13,0.8,0.7,-0.018852608131695,-1.5975780236364086,-1.789729835128229,0.3801209683562624,0.988526081316951,0,1.0,0,0.005081470200811085,1.0,0.0,1.0,0.005081470200811085,0.005081470200811085,-0.49977292243223004,-0.49977292243223004,0.94895866661765,0.94895866661765,-1.5266540472342789,-1.5266540472342789
2025-01-24,79266.52208330779,79363.83698994215,79676.58008635836,78679.70377892141,122136.0,9676059120.0,383780.0,-1.144934293786955,0.04,up_trend,1.0,38.0,down_trend,31.0,0,,,0,0,46,uptrend_oi_unwind_divergence,1.5279441578760349,0.0252842545427316,14,0.8,0.7,-0.0727944157876034,-1.677961604728859,-1.7717856910875258,0.3182448277659075,1.5279441578760349,0,1.0,0,0.0012276923987163825,1.0,0.0,1.0,0.0012276923987163825,0.0012276923987163825,-0.4985452300335136,-0.4985452300335136,0.94895866661765,0.94895866661765,-1.5253603213409348,-1.5253603213409348
2025-01-27,79325.25055254588,79427.6032237804,79848.11141665927,78483.52168014244,155418.0,12319425560.0,378934.0,-0.8912437860960658,0.04,up_trend,1.0,38.0,down_trend,31.0,0,,,0,0,46,uptrend_oi_unwind_divergence,1.756354414077083,0.0154777201961455,15,0.8,0.75,-0.0956354414077083,-0.9212320689247924,-1.064041680689096,0.4101453023481661,1.756354414077083,0,1.0,0,0.00129029118120112,1.0,0.0,1.0,0.00129029118120112,0.00129029118120112,-0.4972549388523124,-0.4972549388523124,0.94895866661765,0.94895866661765,-1.5240006296846058,-1.5240006296846058
2025-02-05,78749.01825110306,78024.63140996407,79128.77400503882,77759.43610729818,179637.0,14066712400.0,383719.0,-0.7589723658661379,0.04,up_trend,1.0,38.0,down_trend,31.0,0,,,0,0,46,uptrend_oi_unwind_divergence,0.9644018266508512,-0.0076773144964905,16,0.4,0.4333333333333333,-0.0564401826650851,-0.3938623202277864,-0.3685552228903844,0.4681472640135098,0.9644018266508512,0,1.0,0,-0.009198677738802645,1.0,0.0,1.0,-0.009198677738802645,-0.009198677738802645,-0.5064536165911151,-0.5064536165911151,0.94895866661765,0.94895866661765,-1.5336940737326898,-1.5336940737326898
2025-02-06,78073.48103343182,77450.23287346536,78286.77039537781,77147.87091688177,181324.0,14060054220.0,392359.0,-0.7718917507381416,0.035783915380463,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,46,uptrend_oi_unwind_divergence,0.4212925221655325,-0.0289959580416059,1,0.3,0.3166666666666666,-0.0121292522165532,-0.1258503712568134,-0.1356688193595865,0.4621379909725532,0.4212925221655325,0,1.0,0,-0.007982840674153875,1.0,0.0,1.0,-0.007982840674153875,-0.007982840674153875,-0.5144364572652689,-0.5144364572652689,0.94895866661765,0.94895866661765,-1.5421062848805227,-1.5421062848805227
2025-02-07,77421.03422332511,77712.90959194045,78521.08277162263,77407.58345426305,176844.0,13793503120.0,381758.0,-0.7695189119831563,0.035783915380463,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,46,uptrend_oi_unwind_divergence,0.6611213056408779,-0.0218316646433777,2,0.35,0.4,-0.0311121305640877,-0.0796402216323598,-0.0144053759503132,0.4632358719398153,0.6611213056408779,0,1.0,0,0.0037699750661222865,1.0,0.0,1.0,0.0037699750661222865,0.0037699750661222865,-0.5106664821991467,-0.5106664821991467,0.94895866661765,0.94895866661765,-1.5381335353828451,-1.5381335353828451
2025-02-10,77575.93787140951,78516.0869336697,79306.09364560668,77178.44357731102,229986.0,18017430180.0,380520.0,-0.5035203008329053,0.035783915380463,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,46,uptrend_oi_unwind_divergence,2.679812692222929,-0.0225767388083653,3,0.55,0.55,-0.0085307334033402,1.0760408767981018,0.9684644813914248,0.604399243140965,2.679812692222929,0,1.0,0,0.012119080839455633,1.0,0.0,1.0,0.012119080839455633,0.012119080839455633,-0.4985474013596911,-0.4985474013596911,0.94895866661765,0.94895866661765,-1.5253626094555321,-1.5253626094555321
2025-02-11,78290.41200333367,77248.3300129702,78417.91135263603,77030.3607445504,197678.0,15317057740.0,385500.0,-0.6679017487356025,0.035783915380463,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,46,uptrend_oi_unwind_divergence,0.9096762737077368,-0.0389723769854407,4,0.1,0.2333333333333333,0.0171791455657306,0.4370445505326318,0.3726317231751048,0.5127833981841764,0.9096762737077368,0,1.0,0,-0.013310467574485322,1.0,0.0,1.0,-0.013310467574485322,-0.013310467574485322,-0.5118578689341764,-0.5118578689341764,0.94895866661765,0.94895866661765,-1.5393890028514927,-1.5393890028514927
2025-02-12,77236.37300711819,77472.97311735935,78004.82520305346,77217.48230862094,139024.0,10774196720.0,385602.0,-1.0201591693480812,0.035783915380463,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,46,uptrend_oi_unwind_divergence,0.2,-0.0101827699507021,5,0.2,0.3,0.0048952355655043,-1.1881412959472906,-1.136307925432628,0.3605375490791023,0.2,0,1.0,0,0.0030633249727993884,1.0,0.0,1.0,0.0030633249727993884,0.0030633249727993884,-0.508794543961377,-0.508794543961377,0.94895866661765,0.94895866661765,-1.53616091180753,-1.53616091180753
2025-02-13,77344.87033421267,77282.54287120473,77871.46519700857,77077.1714468108,151970.0,11772880860.0,388081.0,-0.9375309477764184,0.035783915380463,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,46,uptrend_oi_unwind_divergence,0.2096315629115096,-0.0206868095895721,6,0.1,0.25,-0.0109631562911509,-0.6124368724605761,-0.5707668035567678,0.3915935075409515,0.2096315629115096,0,1.0,0,-0.0008058383540966341,1.0,0.0,1.0,-0.0008058383540966341,-0.0008058383540966341,-0.5096003823154736,-0.5096003823154736,0.94895866661765,0.94895866661765,-1.5370100935289728,-1.5370100935289728
2025-02-14,77202.76522183692,76778.3945553336,77446.55345618456,76652.21513236273,174464.0,13424971920.0,393486.0,-0.813327072445674,0.0325963353625332,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,46,uptrend_oi_unwind_divergence,0.4609732657665704,-0.0323028274826218,7,0.0,0.1666666666666666,0.0302585890774036,0.3591515134918913,0.101821752274679,0.4433804506386504,0.4609732657665704,0,1.0,0,-0.005496832468162556,1.0,0.0,1.0,-0.005496832468162556,-0.005496832468162556,-0.5150972147836361,-0.5150972147836361,0.94895866661765,0.94895866661765,-1.5428025823501716,-1.5428025823501716
2025-02-17,76676.16271003839,77152.29209240971,77462.76857889214,76421.39805333063,135248.0,10402651140.0,385111.0,-1.046421474235696,0.0325963353625332,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,46,uptrend_oi_unwind_divergence,0.05,-0.0278659019196956,8,0.05,0.2333333333333333,0.0119928660840127,-1.4659870261418328,-1.533019873187574,0.3511922536619312,0.05,0,1.0,0,0.006209614116604532,1.0,0.0,1.0,0.006209614116604532,0.006209614116604532,-0.5088876006670315,-0.5088876006670315,0.94895866661765,0.94895866661765,-1.5362589737241634,-1.5362589737241634
2025-02-18,77366.48134224485,77069.38997247192,77567.1485621964,76820.34570188192,104685.0,8077432440.0,383245.0,-1.2977186302151789,0.0325963353625332,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,46,uptrend_oi_unwind_divergence,0.1086672165098178,-0.0296900970896026,9,0.05,0.2166666666666666,-0.0058667216509817,-2.90264802091275,-3.0508497595186004,0.273154248587718,0.1086672165098178,0,1.0,0,-0.0038400527543535072,1.0,0.0,1.0,-0.0038400527543535072,-0.0038400527543535072,-0.5127276534213852,-0.5127276534213852,0.94895866661765,0.94895866661765,-1.5403055701560615,-1.5403055701560615
2025-02-19,77236.44047485398,77313.01845608462,77786.73090790247,77164.10824326545,124315.0,9620825600.0,380254.0,-1.1180207834588871,0.0325963353625332,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,46,uptrend_oi_unwind_divergence,0.3896629896572321,-0.0091203629036121,10,0.25,0.3166666666666666,-0.0139662989657232,-1.7733309284483385,-1.6280652402083204,0.3269262124790272,0.3896629896572321,0,1.0,0,0.0009914747593213389,1.0,0.0,1.0,0.0009914747593213389,0.0009914747593213389,-0.5117361786620638,-0.5117361786620638,0.94895866661765,0.94895866661765,-1.539260767264008,-1.539260767264008
2025-02-20,77367.4042273861,77216.24467162298,77640.20331319433,77058.11055455798,123788.0,9564488040.0,375818.0,-1.1105345586309794,0.0325963353625332,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,46,uptrend_oi_unwind_divergence,0.4710909707164333,-0.003021142650722,11,0.15,0.2666666666666666,-0.0321090970716433,-1.0761016413938485,-1.004530611644082,0.3293828395659601,0.4710909707164333,0,1.0,0,-0.0019537886435850717,1.0,0.0,1.0,-0.0019537886435850717,-0.0019537886435850717,-0.5136899673056488,-0.5136899673056488,0.94895866661765,0.94895866661765,-1.5413196437064864,-1.5413196437064864
2025-02-21,77070.95238095238,76708.1847371373,77289.03300241896,76693.70825339798,153242.0,11787085280.0,388682.0,-0.9307431574091918,0.0325963353625332,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,46,uptrend_oi_unwind_divergence,0.5435803462086242,-0.0129286737567647,12,0.0,0.15,-0.0122839605006106,0.2077774494236229,0.2129632917788947,0.3942606037840703,0.5435803462086242,0,1.0,0,-0.004706930855375506,1.0,0.0,1.0,-0.004706930855375506,-0.004706930855375506,-0.5183968981610243,-0.5183968981610243,0.94895866661765,0.94895866661765,-1.5462797447319108,-1.5462797447319108
2025-02-24,76775.7944437266,76851.0123250986,76938.2202675575,76255.3797648275,127468.0,9748371900.0,388719.0,-1.1149913648430727,0.0325963353625332,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,46,uptrend_oi_unwind_divergence,0.1,-0.0212067956211031,13,0.1,0.2166666666666666,0.0093251131262785,-0.558844756263769,-0.6780451461391506,0.3279181105117064,0.1,0,1.0,0,0.0009797082780711674,1.0,0.0,1.0,0.0009797082780711674,0.0009797082780711674,-0.5174171898829532,-0.5174171898829532,0.94895866661765,0.94895866661765,-1.5452473412010352,-1.5452473412010352
2025-02-25,76849.13427766411,76777.67336116197,77402.822394632,76594.49790644321,146855.0,11278843280.0,375632.0,-0.9391642353095,0.0325963353625332,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,46,uptrend_oi_unwind_divergence,1.405096430167715,-0.0060927744551785,14,0.05,0.1833333333333333,-0.0200645306292504,0.4509524995063242,0.7034986243688867,0.3909544447757379,1.405096430167715,0,1.0,0,-0.0009298857713080201,1.0,0.0,1.0,-0.0009298857713080201,-0.0009298857713080201,-0.5183470756542612,-0.5183470756542612,0.94895866661765,0.94895866661765,-1.546227242438064,-1.546227242438064
2025-02-26,76686.40591797282,76178.82043329345,76910.80344256447,75951.75859341108,180640.0,13774805900.0,389482.0,-0.7683115507478833,0.0325963353625332,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,46,uptrend_oi_unwind_divergence,3.85420997709934,-0.0167045697614502,15,0.0,0.0666666666666666,0.0239782006700277,1.855672776481779,1.9985372006175612,0.4637955027446711,3.85420997709934,0,1.0,0,-0.006618976057142413,1.0,0.0,1.0,-0.006618976057142413,-0.006618976057142413,-0.5249660517114036,-0.5249660517114036,0.94895866661765,0.94895866661765,-1.553202231223123,-1.553202231223123
2025-02-27,76179.22857282124,76335.32661723981,76650.81075956502,75798.80866536923,139951.0,10640417140.0,384946.0,-1.0118107033651984,0.0218326261861395,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,46,uptrend_oi_unwind_divergence,0.05,-0.0122565358071032,16,0.05,0.1,0.0239980810599185,-0.0417200637494331,-0.1069213278651589,0.3635600837520067,0.05,0,1.0,0,0.0020490893297685805,1.0,0.0,1.0,0.0020490893297685805,0.0020490893297685805,-0.522916962381635,-0.522916962381635,0.94895866661765,0.94895866661765,-1.5510429281872256,-1.5510429281872256
2025-02-28,76135.5523369547,75445.06941462003,76270.54512101276,75362.96876669573,171538.0,12977188060.0,400492.0,-0.8478889748716509,0.0218326261861395,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,46,uptrend_oi_unwind_divergence,2.804401399207729,-0.0173658898240266,17,0.0,0.0,0.0299322626986242,1.437540470989797,1.366860928217932,0.4283181686525573,2.804401399207729,0,1.0,0,-0.0090691260671334,1.0,0.0,1.0,-0.0090691260671334,-0.0090691260671334,-0.5319860884487684,-0.5319860884487684,0.94895866661765,0.94895866661765,-1.5605998524097084,-1.5605998524097084
2025-03-03,75427.36374459333,75680.27852450938,76034.40592883104,75400.86641391892,117398.0,8874550540.0,391707.0,-1.2049442398578514,0.0242217085927881,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,46,uptrend_oi_unwind_divergence,0.05,-0.0190793238668426,18,0.05,0.0333333333333333,0.007657393783063,-1.033705029577205,-1.326140578807609,0.2997087108476489,0.05,0,1.0,0,0.0033530905411523876,1.0,0.0,1.0,0.0033530905411523876,0.0033530905411523876,-0.5286329979076161,-0.5286329979076161,0.94895866661765,0.94895866661765,-1.557066410270333,-1.557066410270333
2025-03-04,75618.51093281384,75527.12004578476,75798.80686890702,75428.94079490026,106412.0,8022973320.0,387902.0,-1.2934343778976378,0.0242217085927881,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,46,uptrend_oi_unwind_divergence,0.05,-0.0200114458832234,19,0.05,0.0166666666666666,0.0321427896775095,-1.369376118857501,-1.2411640338367578,0.2743270207423524,0.05,0,1.0,0,-0.0012085782423073082,1.0,0.0,1.0,-0.0012085782423073082,-0.0012085782423073082,-0.5298415761499233,-0.5298415761499233,0.94895866661765,0.94895866661765,-1.558339993920309,-1.558339993920309
2025-03-05,75614.82092159297,75599.01703994264,75842.64075404595,75283.71944170527,124958.0,9426320880.0,379344.0,-1.1104657642890756,0.0242217085927881,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,46,uptrend_oi_unwind_divergence,0.3637420601850593,-0.0221696352098265,20,0.1,0.0333333333333333,-0.0263742060185059,-0.4013106472035928,-0.2634134332174562,0.329405500021089,0.3637420601850593,0,1.0,0,-0.00020900507939723058,1.0,0.0,1.0,-0.00020900507939723058,-0.00020900507939723058,-0.5300505812293206,-0.5300505812293206,0.94895866661765,0.94895866661765,-1.558560240688424,-1.558560240688424
2025-03-06,75567.52695657678,77013.02660503009,77154.3251441109,75304.1068928145,179389.0,13644601100.0,371208.0,-0.7272059201552226,0.0209358247384721,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,46,uptrend_oi_unwind_divergence,4.4257762746087295,-0.0026318045827936,21,0.5,0.3666666666666666,-0.0363405123062587,1.7774118817256703,1.7849592698204717,0.4832573651429926,4.4257762746087295,0,1.0,0,0.019128582165775104,1.0,0.0,1.0,0.019128582165775104,0.019128582165775104,-0.5109219990635454,-0.5109219990635454,0.94895866661765,0.94895866661765,-1.5384027956503228,-1.5384027956503228
2025-03-07,76954.9481552995,76397.8622895749,77216.96837294428,76286.04683912931,196432.0,15050215540.0,373886.0,-0.643634622676949,0.0242217085927881,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,46,uptrend_oi_unwind_divergence,3.9593437576698736,-0.0040454933019965,22,0.3,0.2,-0.0687428531622664,1.3409775087089206,1.6309377173382882,0.525379393718941,3.9593437576698736,0,1.0,0,-0.007239116899934332,1.0,0.0,1.0,-0.007239116899934332,-0.007239116899934332,-0.5181611159634798,-0.5181611159634798,0.94895866661765,0.94895866661765,-1.546031280593441,-1.546031280593441
2025-03-10,76345.27868011624,76014.01416184894,76743.50831902046,75894.31619088254,126479.0,9638398840.0,372409.0,-1.0799164261910437,0.0242217085927881,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,46,uptrend_oi_unwind_divergence,0.7052139865896698,-0.0108911794123017,23,0.2,0.1166666666666666,-0.0505213986589669,-0.4456804476536223,-0.4063482415505327,0.3396239081225212,0.7052139865896698,0,1.0,0,-0.0043390308345757165,1.0,0.0,1.0,-0.0043390308345757165,-0.0043390308345757165,-0.5225001467980555,-0.5225001467980555,0.94895866661765,0.94895866661765,-1.550603693478442,-1.550603693478442
2025-03-11,75892.73900532552,76210.66910874125,76268.05393906267,75668.31321366817,99280.0,7520373920.0,372361.0,-1.3219196729214324,0.0242217085927881,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,46,uptrend_oi_unwind_divergence,0.7088891658287786,-0.0073850147783658,24,0.3,0.1666666666666666,-0.0408889165828778,-1.3069718289005077,-1.365847976462381,0.2666229814615387,0.7088891658287786,0,1.0,0,0.004189203177835174,1.0,0.0,1.0,0.004189203177835174,0.004189203177835174,-0.5183109436202202,-0.5183109436202202,0.94895866661765,0.94895866661765,-1.5461891669819754,-1.5461891669819754
2025-03-12,76334.69850291287,75867.29421672014,76359.9212019891,75815.8124246273,89475.0,6795033740.0,372868.0,-1.4272652129593393,0.02,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,46,uptrend_oi_unwind_divergence,0.3721897551930063,-0.0040894071974519,25,0.2,0.1166666666666666,-0.0172189755193006,-1.1208166603609142,-1.1547729394105848,0.2399642769022817,0.3721897551930063,0,1.0,0,-0.006123090748500098,1.0,0.0,1.0,-0.006123090748500098,-0.006123090748500098,-0.5244340343687204,-0.5244340343687204,0.94895866661765,0.94895866661765,-1.5526415984354172,-1.5526415984354172
2025-03-13,75914.48698677201,75593.69962979163,76108.29856339116,75562.64657783404,81039.0,6120706920.0,374924.0,-1.5317928184851757,0.02,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,46,uptrend_oi_unwind_divergence,0.1,-0.0097153836934089,26,0.1,0.0333333333333333,0.009960786360132,-1.4705698915835574,-1.385898010586292,0.2161478059553402,0.1,0,1.0,0,-0.004225640845551318,1.0,0.0,1.0,-0.004225640845551318,-0.004225640845551318,-0.5286596752142716,-0.5286596752142716,0.94895866661765,0.94895866661765,-1.5570945224606676,-1.5570945224606676
2025-03-14,75753.69724281371,75804.69022146142,76277.07319283935,75651.49086814382,113520.0,8604459300.0,373880.0,-1.1919558574625957,0.02,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,46,uptrend_oi_unwind_divergence,0.2501604780105069,0.00476665751164,27,0.25,0.1166666666666666,-1.604780105068926e-05,-0.1742408645932868,-0.1065155518997604,0.3036268321386541,0.2501604780105069,0,1.0,0,0.0006731417805822337,1.0,0.0,1.0,0.0006731417805822337,0.0006731417805822337,-0.5279865334336893,-0.5279865334336893,0.94895866661765,0.94895866661765,-1.5563851746204906,-1.5563851746204906
2025-03-17,75987.99537730968,76478.7458593696,76742.5831207416,75889.00175093781,158446.0,12075385380.0,377358.0,-0.8677804977215231,0.02,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,46,uptrend_oi_unwind_divergence,4.207308666104752,0.0105505337774574,28,0.6,0.3,0.0132016263105185,1.7640808618458863,1.843227804258866,0.4198824458471796,4.207308666104752,0,1.0,0,0.0064582633036068746,1.0,0.0,1.0,0.0064582633036068746,0.0064582633036068746,-0.5215282701300825,-0.5215282701300825,0.94895866661765,0.94895866661765,-1.5495795427939478,-1.5495795427939478
2025-03-18,76451.02078055336,75675.40676742094,76728.24898443455,75477.34041665797,159240.0,12086542180.0,382184.0,-0.8754896698987747,0.02,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,46,uptrend_oi_unwind_divergence,1.8706359589645865,0.001963357288697,29,0.2,0.0833333333333333,0.0260383542131066,0.838108413785447,0.8325275451791392,0.4166579448642539,1.8706359589645865,0,1.0,0,-0.010145240772634808,1.0,0.0,1.0,-0.010145240772634808,-0.010145240772634808,-0.5316735109027173,-0.5316735109027173,0.94895866661765,0.94895866661765,-1.5602704623561192,-1.5602704623561192
2025-03-19,75761.9303551776,75471.09885655322,75824.96166423989,75440.2410873909,83269.0,6286759200.0,379904.0,-1.5178422581760698,0.0212398400605193,down_trend,-1.0,39.0,down_trend,31.0,0,,,0,0,46,uptrend_oi_unwind_divergence,0.05,-0.0016920614632044,30,0.05,0.0166666666666666,0.0186941196133219,-1.1761926668385907,-1.2554490757422143,0.2191843202493261,0.05,0,1.0,0,-0.0038387551275546805,1.0,0.0,1.0,-0.0038387551275546805,-0.0038387551275546805,-0.535512266030272,-0.535512266030272,0.94895866661765,0.94895866661765,-1.5643156913661849,-1.5643156913661849
